headline,date,ticker,datetime_utc,company_name,permno,cusip,ret,ret_fd1,ret_fd2,ret_fd3,ret_fd5,ret_fd10,ret_fd30,ret_fd60,ret_ld1,ret_ld2,ret_ld3,ret_ld5,ret_ld10,ret_ld30,ret_ld60,Mkt-RF,SMB,HML,RF,PERMNO,n,RET,alpha,b_mkt,b_smb,b_hml,ivol,tvol,R2,exret,headline_word_count
Energizer shares are trading higher after the Goldman Sachs upgraded the stock from Neutral to Buy and raised the price target from $48 to $60.,2019-04-01,ENR,2019-04-01 18:03:00+00:00,ENERGIZER HOLDINGS INC NEW,15400.0,29272W10,0.06387712061405182,-0.009623412042856216,-0.01694555595870162,-0.006903724148701773,-0.0018828481392370033,0.006276136103884333,-0.05083682773347409,-0.19638202389063786,-0.0006672326708212495,0.002901809689272561,1.371425195628717e-10,-0.0035484545516552,-0.03063642349977025,-0.0069646413808508445,0.011243964993220557,1.19,-0.3,0.99,0.01,15400,252,6.3877%,-0.0008,0.8198,0.1684,0.2603,1.6843%,1.8586%,17.8819%,5.2257%,25
UPDATE: Goldman Upgrades Energizer Holdings To Buy As Firm Sees Co As 'A double digit EPS compounder over the next three years'; Firm Sees 'Incremental M&A optionality in the future'; Believes Uncertainty Has Created Opportunity,2019-04-01,ENR,2019-04-01 14:19:00+00:00,ENERGIZER HOLDINGS INC NEW,15400.0,29272W10,0.06387712061405182,-0.009623412042856216,-0.01694555595870162,-0.006903724148701773,-0.0018828481392370033,0.006276136103884333,-0.05083682773347409,-0.19638202389063786,-0.0006672326708212495,0.002901809689272561,1.371425195628717e-10,-0.0035484545516552,-0.03063642349977025,-0.0069646413808508445,0.011243964993220557,1.19,-0.3,0.99,0.01,15400,252,6.3877%,-0.0008,0.8198,0.1684,0.2603,1.6843%,1.8586%,17.8819%,5.2257%,35
"Goldman Sachs Upgrades Energizer Holdings to Buy, Raises Price Target to $60; Adds To Americas Conviction List",2019-04-01,ENR,2019-04-01 13:21:00+00:00,ENERGIZER HOLDINGS INC NEW,15400.0,29272W10,0.06387712061405182,-0.009623412042856216,-0.01694555595870162,-0.006903724148701773,-0.0018828481392370033,0.006276136103884333,-0.05083682773347409,-0.19638202389063786,-0.0006672326708212495,0.002901809689272561,1.371425195628717e-10,-0.0035484545516552,-0.03063642349977025,-0.0069646413808508445,0.011243964993220557,1.19,-0.3,0.99,0.01,15400,252,6.3877%,-0.0008,0.8198,0.1684,0.2603,1.6843%,1.8586%,17.8819%,5.2257%,17
Esperion Highlights Results From Phase 3 Trial Published In Journal of the American Heart Association: Showed 'Bempedoic Acid Significantly Lowered LDL-Cholesterol and Reduced hsCRP in Patients Considered Statin Intolerant',2019-04-01,ESPR,2019-04-01 20:22:00+00:00,ESPERION THERAPEUTICS INC NEW,13954.0,29664W10,0.0009961917530745268,0.08036824315786362,0.08584227201525252,0.042050325755512485,0.07141087214012298,0.03508335346546376,0.23836780677411573,0.2100025571565589,0.0009972803527489305,-0.020014636193545043,-0.04699737670421167,-0.02995887588503121,-0.19490671144642457,-0.09775277695487217,-0.1216363503582184,1.19,-0.3,0.99,0.01,13954,252,0.0996%,-0.0017,1.5329,1.463,-0.1783,4.1340%,4.5426%,17.1809%,-1.1301%,29
UK Parliament Rejects All 4 Different Brexit Options,2019-04-01,EWU,2019-04-01 21:07:00+00:00,ISHARES TRUST,14907.0,46435G33,0.01332936901599169,0.00568007817491889,0.011659173919492227,0.008071761952550993,0.012257094950170355,0.014050744099390666,-0.023916270287352326,-0.014198699904298673,0.0021250667050480843,-0.004223324236909853,-0.001512493911593582,0.0015169670071963903,-0.012268099872531635,0.03805028527136867,0.12546874570923783,1.19,-0.3,0.99,0.01,14907,252,1.3329%,-0.0001,0.6608,0.0284,0.2718,0.5846%,0.8492%,52.6090%,0.2884%,8
Parliament To Vote On Brexit Plan B Options Tonight,2019-04-01,EWU,2019-04-01 16:02:00+00:00,ISHARES TRUST,14907.0,46435G33,0.01332936901599169,0.00568007817491889,0.011659173919492227,0.008071761952550993,0.012257094950170355,0.014050744099390666,-0.023916270287352326,-0.014198699904298673,0.0021250667050480843,-0.004223324236909853,-0.001512493911593582,0.0015169670071963903,-0.012268099872531635,0.03805028527136867,0.12546874570923783,1.19,-0.3,0.99,0.01,14907,252,1.3329%,-0.0001,0.6608,0.0284,0.2718,0.5846%,0.8492%,52.6090%,0.2884%,9
"UPDATE: Parliament Speaker Has Selected Motions C, D, E, G",2019-04-01,EWU,2019-04-01 15:57:00+00:00,ISHARES TRUST,14907.0,46435G33,0.01332936901599169,0.00568007817491889,0.011659173919492227,0.008071761952550993,0.012257094950170355,0.014050744099390666,-0.023916270287352326,-0.014198699904298673,0.0021250667050480843,-0.004223324236909853,-0.001512493911593582,0.0015169670071963903,-0.012268099872531635,0.03805028527136867,0.12546874570923783,1.19,-0.3,0.99,0.01,14907,252,1.3329%,-0.0001,0.6608,0.0284,0.2718,0.5846%,0.8492%,52.6090%,0.2884%,10
UK Lawmakers Have Approved A Procedure For Indicative Votes On Brexit Options,2019-04-01,EWU,2019-04-01 15:56:00+00:00,ISHARES TRUST,14907.0,46435G33,0.01332936901599169,0.00568007817491889,0.011659173919492227,0.008071761952550993,0.012257094950170355,0.014050744099390666,-0.023916270287352326,-0.014198699904298673,0.0021250667050480843,-0.004223324236909853,-0.001512493911593582,0.0015169670071963903,-0.012268099872531635,0.03805028527136867,0.12546874570923783,1.19,-0.3,0.99,0.01,14907,252,1.3329%,-0.0001,0.6608,0.0284,0.2718,0.5846%,0.8492%,52.6090%,0.2884%,12
UK Gov't. Source Says Its Unlikely There Will Be A Meaningful Vote On Tues.,2019-04-01,EWU,2019-04-01 15:07:00+00:00,ISHARES TRUST,14907.0,46435G33,0.01332936901599169,0.00568007817491889,0.011659173919492227,0.008071761952550993,0.012257094950170355,0.014050744099390666,-0.023916270287352326,-0.014198699904298673,0.0021250667050480843,-0.004223324236909853,-0.001512493911593582,0.0015169670071963903,-0.012268099872531635,0.03805028527136867,0.12546874570923783,1.19,-0.3,0.99,0.01,14907,252,1.3329%,-0.0001,0.6608,0.0284,0.2718,0.5846%,0.8492%,52.6090%,0.2884%,14
Pro-Brexit UK Conservative Lawmaker Richard Drax Says If PMMay Cannot Take Us Out Of The EU By April 12 She Should Resign,2019-04-01,EWU,2019-04-01 14:39:00+00:00,ISHARES TRUST,14907.0,46435G33,0.01332936901599169,0.00568007817491889,0.011659173919492227,0.008071761952550993,0.012257094950170355,0.014050744099390666,-0.023916270287352326,-0.014198699904298673,0.0021250667050480843,-0.004223324236909853,-0.001512493911593582,0.0015169670071963903,-0.012268099872531635,0.03805028527136867,0.12546874570923783,1.19,-0.3,0.99,0.01,14907,252,1.3329%,-0.0001,0.6608,0.0284,0.2718,0.5846%,0.8492%,52.6090%,0.2884%,22
"Trump Admin. Has Directed Customs, Border Protection To Hasten Deployment Of 750 Officers To US Southern Border; Dept. Of Homeland Security Has Ordered Immediate Expansion Of Policy Returning Migrants To Mexico",2019-04-01,EWW,2019-04-01 14:45:00+00:00,ISHARES INC,83223.0,46428682,0.02271167002618313,-0.00942130945622921,-0.007851105501793909,0.007626656151269451,0.048676493409762545,0.03790934400109647,-0.002916130596727906,0.012141728482957026,0.004377848468720913,0.0022993441252907587,-0.00886765310373172,0.006697481006402883,0.009962935662606975,0.005304418271169453,0.03000946222644485,1.19,-0.3,0.99,0.01,83223,252,2.2712%,-0.0006,0.6101,0.1584,0.0587,1.4354%,1.5628%,15.6354%,1.5502%,31
"Mexican Pres Says Nation Must Have Relationship Of Good Neighbors With US, But 'We must be prudent,' Says We Are Not Going To Have A Confrontation With US Over Border",2019-04-01,EWW,2019-04-01 13:51:00+00:00,ISHARES INC,83223.0,46428682,0.02271167002618313,-0.00942130945622921,-0.007851105501793909,0.007626656151269451,0.048676493409762545,0.03790934400109647,-0.002916130596727906,0.012141728482957026,0.004377848468720913,0.0022993441252907587,-0.00886765310373172,0.006697481006402883,0.009962935662606975,0.005304418271169453,0.03000946222644485,1.19,-0.3,0.99,0.01,83223,252,2.2712%,-0.0006,0.6101,0.1584,0.0587,1.4354%,1.5628%,15.6354%,1.5502%,30
"PiperJaffray Upgrades First American Financial to Overweight, Raises Price Target to $67",2019-04-01,FAF,2019-04-01 10:36:00+00:00,FIRST AMERICAN FINL CORP NEW,93374.0,31847R10,0.04796119034290314,-0.015749532729387283,-0.012414340824053571,-0.007411552945127964,-0.009634990852958825,0.012784853914060257,0.007411481902034112,-0.008473111374716624,-0.00999616365879763,-0.006750211405229578,0.007236435768094296,0.02569211282061734,0.028971045398648032,0.005241790392850554,0.17703517764041865,1.19,-0.3,0.99,0.01,93374,252,4.7961%,-0.0002,0.8683,0.1697,0.4958,1.2036%,1.4478%,30.8978%,3.4065%,12
Fate Therapeutics Highlights Presentation Of Late-Breaking Preclinical Data Highlighting Unique Advantages Of Clonal Master Engineered iPSC Lines For Off-The-Shelf CAR T-cell Therapy At 2019 AACR Annual Meeting,2019-04-01,FATE,2019-04-01 12:02:00+00:00,FATE THERAPEUTICS INC,14245.0,31189P10,-0.0005691649857908487,0.048405490815639496,0.05068344724067475,0.03302960966770563,0.0056947823631205985,-0.07061502290146027,-0.015945257032306648,0.11161737310027742,0.026884807273745537,0.051466226805562565,0.045211198281342346,0.08859977277676001,-0.06092995187661876,0.19768231957833282,0.2985957032594997,1.19,-0.3,0.99,0.01,14245,252,-0.0569%,0.0031,1.7896,2.5607,-0.0082,4.1514%,4.7979%,25.1321%,-1.4714%,27
Manhattan Traffic Bad? Fuhgeddaboudit! New York City Plans To Adopt First City Tolls By 2021,2019-04-01,FDX,2019-04-01 21:54:00+00:00,FEDEX CORP,60628.0,31428X10,0.02778233401477337,-0.01297934167087067,-0.006757814680340757,0.006543316034973268,0.02644144832213957,0.05218555028267202,-0.07825152370585531,-0.1389184517442701,0.01973024196922779,0.030211866586064895,0.03574085165066321,0.04264611886455305,0.019271874926148014,-0.0099149380519713,0.11585538656637517,1.19,-0.3,0.99,0.01,60628,252,2.7782%,-0.001,1.3576,0.1887,0.5778,1.2477%,1.7815%,50.9439%,0.6513%,15
Berenberg Downgrades FedEx to Hold,2019-04-01,FDX,2019-04-01 10:45:00+00:00,FEDEX CORP,60628.0,31428X10,0.02778233401477337,-0.01297934167087067,-0.006757814680340757,0.006543316034973268,0.02644144832213957,0.05218555028267202,-0.07825152370585531,-0.1389184517442701,0.01973024196922779,0.030211866586064895,0.03574085165066321,0.04264611886455305,0.019271874926148014,-0.0099149380519713,0.11585538656637517,1.19,-0.3,0.99,0.01,60628,252,2.7782%,-0.001,1.3576,0.1887,0.5778,1.2477%,1.7815%,50.9439%,0.6513%,5
Berenberg Downgrades Fedex to Hold from Buy; Lowers Price Target to $200 from $245,2019-04-01,FDX,2019-04-01 08:50:00+00:00,FEDEX CORP,60628.0,31428X10,0.02778233401477337,-0.01297934167087067,-0.006757814680340757,0.006543316034973268,0.02644144832213957,0.05218555028267202,-0.07825152370585531,-0.1389184517442701,0.01973024196922779,0.030211866586064895,0.03574085165066321,0.04264611886455305,0.019271874926148014,-0.0099149380519713,0.11585538656637517,1.19,-0.3,0.99,0.01,60628,252,2.7782%,-0.001,1.3576,0.1887,0.5778,1.2477%,1.7815%,50.9439%,0.6513%,14
"Financial Institutions, Inc. Names Justin K. Bigham Chief Financial Officer And Treasurer",2019-04-01,FISI,2019-04-01 20:13:00+00:00,FINANCIAL INSTITUTIONS INC,86965.0,31758540,0.01949958689510822,-0.020209291949868202,-0.015156917410300563,-0.0007217090564295425,0.014796166330319549,0.011548236078466445,0.007578530526956451,0.018178298999453446,0.00965825468301773,0.01797750993861502,0.011913614204657419,0.05841121401784921,-0.06501546031016447,-0.05140232884197171,0.05116841921097448,1.19,-0.3,0.99,0.01,86965,252,1.9500%,0.0003,0.8682,1.0469,1.0691,0.8717%,1.3003%,55.0545%,0.1918%,12
"Comfort Systems USA Reports Purchase Of Walker TX Holding Co., No Terms Disclosed",2019-04-01,FIX,2019-04-01 20:41:00+00:00,COMFORT SYSTEMS USA INC,85059.0,19990810,0.01183429919183254,-0.004527407698333263,0.00754577490447117,0.011695958632089498,0.025466936991914935,0.07772123871365655,-0.08209985845640089,-0.05242311077210848,-0.0015247156843543053,0.011194711159017379,0.018072294996175797,0.03537551283586682,-0.0013343457676695536,0.04971239952608619,0.2076765094516655,1.19,-0.3,0.99,0.01,85059,252,1.1834%,0.0012,0.9141,0.8725,0.4721,1.4024%,1.7094%,32.6948%,-0.1337%,13
Fluor Option Alert: Apr 18 $39 Calls Sweep (31) near the Ask: 1115 @ $0.5 vs 11 OI; Earnings 5/2 After Close [est] Ref=$37.98,2019-04-01,FLR,2019-04-01 15:24:00+00:00,FLUOR CORP NEW,88853.0,34341210,0.05000000447034836,-0.003623172640800365,0.007763955716455717,0.03234989683462097,0.0411490727641135,0.04839541687752957,-0.22593167879924025,-0.15513829880467833,0.0032715084962546825,0.02052129263602187,0.023359292244374608,0.03399828723306997,-0.02490732160026954,0.03688458960487018,0.12344902348532849,1.19,-0.3,0.99,0.01,88853,252,5.0000%,-0.0011,1.5963,0.381,1.074,2.1741%,2.6283%,31.5735%,2.1974%,24
New Concept Energy Q4 EPS $(0.01) Up From $(0.10) YoY,2019-04-01,GBR,2019-04-01 20:31:00+00:00,NEW CONCEPT ENERGY INC,79066.0,64361110,-0.04017853364348412,-0.041860535740852245,-0.01860474559338876,-2.3001277549283827e-09,0.10697674561139547,0.04651158034849434,-0.10860470599481187,-0.16279076144300053,0.23756910860538483,0.22404369552575432,0.21081080406858743,0.2108108032773215,0.12562814411072187,0.29479768767847814,0.5033556961274006,1.19,-0.3,0.99,0.01,79066,252,-4.0179%,0.0067,0.5365,-0.1104,-3.8325,14.1567%,14.4058%,3.4278%,-0.9758%,10
Gevo Reports Public Accounting Firm Has Removed Going Concern Qualification In Latest Audit Report,2019-04-01,GEVO,2019-04-01 13:07:00+00:00,GEVO INC,12579.0,37439640,0.03196343779563904,-0.004424774553626887,0.04867252016593837,0.09292037009644516,0.039822971460342194,0.05309740123837736,-0.09292037042965684,-0.1415928910094496,0.004587151575833559,-0.022321406912037767,0.009216582142833163,-0.047826041019518595,-0.04782603951356046,-0.09128630485608025,0.018604635125418545,1.19,-0.3,0.99,0.01,12579,252,3.1963%,0.0048,1.1877,4.7348,3.3536,17.9821%,18.1887%,2.2591%,-0.0467%,14
General Mills Option Alert: May 17 $52.5 Calls Sweep (33) near the Ask: 1511 @ $0.491 vs 1375 OI; Ref=$50.765,2019-04-01,GIS,2019-04-01 18:16:00+00:00,GENERAL MILLS INC,17144.0,37033410,-0.01468595769256353,-0.00019615876954048872,-0.013728196868210474,-0.014316598361697519,0.006275733515172854,0.0240561881625716,0.029006189758373324,0.01593819092375326,0.005049491301178932,0.008771944729943693,-0.0009652359026701696,0.01990536719668312,0.08924440727444294,0.16213791626564023,0.36292870094614016,1.19,-0.3,0.99,0.01,17144,252,-1.4686%,0.0006,0.3194,-0.3339,0.1391,1.4490%,1.4869%,5.0307%,-2.1671%,20
GameStop Announces Agreement With Hestia Capital And Permit Enterprise Capital Partners; Two New Independent Directors To Be Added To GameStop Board Of Directors,2019-04-01,GME,2019-04-01 13:07:00+00:00,GAMESTOP CORP NEW,89301.0,36467W10,0.02066929452121258,-0.026036595925688744,-0.07135967110049601,-0.032786902207198265,-0.041465798008340826,-0.13789781561965764,-0.17743492669556604,-0.47251688244459544,-0.0029440366197378554,-0.01263363628873837,-0.01835753900627879,-0.027751193204244795,-0.0813743718061245,-0.07214613042227991,-0.19567064874850504,1.19,-0.3,0.99,0.01,89301,252,2.0669%,0.0005,1.2221,1.0634,0.9739,3.2778%,3.5070%,12.6440%,0.0780%,23
An Asset Allocator's Momentum ETF,2019-04-01,GMOM,2019-04-01 13:19:00+00:00,CAMBRIA E T F TRUST,15032.0,13206150,-0.00358280842192471,0.0011985129676759243,0.0011985129676759243,0.0019975723800278455,0.0013983159149943969,-0.0003995296340582044,-0.005593339037282652,0.0031961620225127163,0.0022287911269813776,-0.0005717612588852505,0.0008146769771102402,0.007202000450187596,0.008610105882997487,0.019400620916081968,0.03358794590227521,1.19,-0.3,0.99,0.01,15032,252,-0.3583%,-0.0004,0.3964,0.0386,0.1117,0.5425%,0.6615%,32.7525%,-0.9762%,5
Credit Suisse Thinks Spotify's Expectations Are Too High,2019-04-01,GOOGL,2019-04-01 18:38:00+00:00,ALPHABET INC,90319.0,02079K30,0.01876978017389774,0.003334073543804328,0.016706419408224926,0.02122435673625933,0.01755329585906984,0.008846292299560687,0.0324984743619694,-0.16533885409235316,-0.03961319384666895,-0.055090788298352567,-0.09075692405411062,-0.07591663292082906,-0.10031305484477027,-0.08597240004430384,-0.14291453833679646,1.19,-0.3,0.99,0.01,90319,252,1.8770%,-0.0003,1.1265,-0.3516,-0.7803,0.9060%,1.6573%,70.1183%,1.2139%,8
"JP Morgan Downgrades Hain Celestial Group to Neutral, Raises Price Target to $23",2019-04-01,HAIN,2019-04-01 10:46:00+00:00,HAIN CELESTIAL GROUP INC,80167.0,40521710,-0.01730110310018063,-0.029489440843462944,-0.06161970498394076,-0.03873236059344165,-0.03653168981333088,-0.0008802185887524239,0.051936634767649315,-0.08230629205389073,-0.010697474703192711,-0.021996554639967636,-0.0257058029259144,-0.007299272342254692,0.025277234054873254,0.3249283566229977,0.4254008561018747,1.19,-0.3,0.99,0.01,80167,252,-1.7301%,-0.0013,0.6286,0.2834,0.1193,2.2864%,2.3746%,7.2907%,-2.5884%,13
"Raymond James: Halliburton's Performance Will Improve This Year, Into 2020",2019-04-01,HAL,2019-04-01 14:25:00+00:00,HALLIBURTON CO,23819.0,40621610,0.02866894751787186,-0.006635662168264389,-0.006967454772731196,0.009290003185598916,0.03815532776011765,0.038155327649758375,-0.15627070857099545,-0.2239493975529211,0.003768369322642684,0.025910356589123218,0.02915349292480962,0.019839878868484373,0.04755094953886041,-0.06727481422129455,0.0796379873835007,1.19,-0.3,0.99,0.01,23819,252,2.8669%,-0.0013,1.2744,0.6259,1.0055,1.5125%,1.9378%,39.0743%,0.5442%,10
Deutsche Bank Initiates Coverage On Warrior Met Coal with Buy Rating,2019-04-01,HCC,2019-04-01 11:47:00+00:00,WARRIOR MET COAL INC,16653.0,93627C10,0.02236843109130859,-0.0019304847810417414,-0.009974242708307268,-0.016731031166064003,0.003861030989503078,-0.01544400144422775,0.0417607163243523,-0.04344046068885987,0.0,0.007957552559673786,0.059233409721519914,0.08069678606399022,0.06293703756011504,0.0817806841330504,0.28219477480508326,1.19,-0.3,0.99,0.01,16653,252,2.2368%,0.0015,1.1188,0.0788,0.2508,2.5492%,2.7678%,15.1709%,0.6881%,11
"Citigroup Maintains Buy on Home Depot, Lowers Price Target to $218",2019-04-01,HD,2019-04-01 12:26:00+00:00,HOME DEPOT INC,66181.0,43707610,0.01954244635999203,-0.006798210088163614,0.015180950953582517,0.02458596144225722,0.04043142364900287,0.047127382854116995,-0.02054796743969889,0.062396623608863555,0.00962854828685522,0.013949798899668187,0.013467852289901217,0.01663575878085566,0.05300995476762993,0.02994354883366812,0.12134276772878794,1.19,-0.3,0.99,0.01,66181,252,1.9542%,0.0002,0.896,-0.0187,0.0009,0.9371%,1.3017%,48.1772%,0.8882%,11
"Turtle Beach Sells 30 Million Headsets, DA Davidson Says Guidance Remains 'Ultra Conservative'",2019-04-01,HEAR,2019-04-01 16:01:00+00:00,TURTLE BEACH CORP,13328.0,90045020,0.06514091044664383,0.03553713485598564,0.023140472320670735,-0.03057858200942376,-0.019834771396955553,-0.009090959207842975,-0.2107438132041376,-0.08181824032010765,-0.026563875377178192,0.012477662601815931,0.058713899283129756,0.009777746949262811,-0.14714715357154207,-0.3621560957864526,-0.24668436806863292,1.19,-0.3,0.99,0.01,13328,252,6.5141%,0.0083,2.0689,0.2431,0.117,7.3858%,7.6735%,7.3566%,4.2319%,13
Heron Therapeutics Announces its Marketing Authorization Application for HTX-011 Was Approved by the European Medicines Agency,2019-04-01,HRTX,2019-04-01 12:36:00+00:00,HERON THERAPEUTICS INC,11636.0,42774610,0.004500765353441238,0.041140541434288025,0.0680244464564479,0.05336054763882059,0.06476579382586278,-0.02647656148555111,-0.26191439867954736,-0.25702646215029845,0.037791989743709564,0.044891030546944544,0.023022234309505674,0.0277544099197633,0.03122361772565818,-0.06717557546379382,-0.05999997497435372,1.19,-0.3,0.99,0.01,11636,252,0.4501%,-0.0005,1.2109,1.0546,-0.4278,3.2784%,3.6320%,18.5240%,-0.2561%,16
Mustang Bio Announces $20M Venture Debt Financing Agreement With Horizon Technology Finance,2019-04-01,HRZN,2019-04-01 13:06:00+00:00,HORIZON TECHNOLOGY FINANCE CORP,12355.0,44045A10,0.009329911321401596,0.0,-0.005041972268372774,-0.0008402753798790741,0.003361341167688492,0.012605089517630619,0.0033898749945422413,0.018869128612623687,-0.011735149659216404,-0.013389108385864934,-0.010906049438574983,0.014629955614950063,-0.07293855083876,-0.04015979434187256,0.0596471998667758,1.19,-0.3,0.99,0.01,12355,252,0.9330%,0.0009,0.5247,0.3341,0.0646,1.4613%,1.5662%,12.9503%,0.3510%,12
Houston American Energy Q4 Net Income $64.67K vs $(282.66K) YoY,2019-04-01,HUSA,2019-04-01 20:11:00+00:00,HOUSTON AMERICAN ENERGY CORP,91379.0,44183U20,0.05022834613919258,0.05652172490954399,5.50228307361067e-10,0.006521720527350894,0.08739122640866359,0.07608694858620368,0.06469566336506571,-0.0956521638525295,-0.047826118767261616,-0.047826118767261616,-0.056034469925499764,-0.004545464514638886,0.042857160469462086,0.10438725486901546,0.1027190471762931,1.19,-0.3,0.99,0.01,91379,252,5.0228%,0.0001,0.2406,0.6559,0.0773,5.3633%,5.3804%,0.6325%,4.9468%,10
