headline,date,ticker,datetime_utc,company_name,permno,cusip,ret,ret_fd1,ret_fd2,ret_fd3,ret_fd5,ret_fd10,ret_fd30,ret_fd60,ret_ld1,ret_ld2,ret_ld3,ret_ld5,ret_ld10,ret_ld30,ret_ld60,Mkt-RF,SMB,HML,RF,PERMNO,n,RET,alpha,b_mkt,b_smb,b_hml,ivol,tvol,R2,exret,headline_word_count
Lumber Liquidators Says the United States Trade Representative Ruled Chinese Imported Flooring Can be Excluded from Tariffs,2019-11-18,LL,2019-11-18 13:09:00+00:00,L L FLOORING HOLDINGS INC,92400.0,55003T10,0.01343783643096685,-0.028729306533932686,-0.049723735484426546,-0.051933730723175864,-0.027624309388031842,-0.0662983845985311,0.05303862138986637,-0.12596688325738425,0.013620872050523758,0.020571463715126193,0.0694610670677962,-0.024043641293643336,-0.019758436437851246,-0.04797439029295547,-0.0011184865172443326,0.02,-0.35,-0.51,0.006,92400,252,1.3438%,-0.0012,1.508,0.2343,0.7431,3.0300%,3.3895%,20.0890%,1.7766%,17
Interim Analysis From Emprise Real-world Study Shows Lilly's Jardiance Decreased Risk of Hospitalization for Heart Failure vs Dpp-4 Inhibitors and Glp-1 Receptor Agonists,2019-11-18,LLY,2019-11-18 00:57:00+00:00,LILLY ELI & CO,50876.0,53245710,0.007774514146149158,0.00902953278273344,0.004733943652657002,0.005961254809423222,0.02980627305779837,0.03103358400806333,0.1590252211973049,0.24359118655805978,0.01615946739912033,0.009357428671850077,0.005968252523442796,0.0027783539575767513,0.011869373730785115,0.052175864505948244,0.020028892642765195,0.02,-0.35,-0.51,0.006,50876,252,0.7775%,-0.0005,0.575,-0.3441,-0.4344,1.2033%,1.3822%,24.2138%,0.4202%,23
"Spark Networks Announces Eric Eichmann CEO, Current CEO to Step Down",2019-11-18,LOV,2019-11-18 13:50:00+00:00,SPARK NETWORKS S E,17100.0,84651710,-0.05903397500514984,0.0247147586196661,0.04562733100698546,0.030418220696890153,0.0038022774232877588,-0.06273771651567461,-0.15209128485208756,0.20722426063178245,-0.010619458742439747,-0.010619458742439747,-0.005338031023370715,-0.0017856702452573314,0.050751872669605236,0.035185194942835674,-0.20483641266963803,0.02,-0.35,-0.51,0.006,17100,252,-5.9034%,-0.0015,0.1571,0.418,0.1304,3.6515%,3.6633%,0.6424%,-5.7218%,11
"Morgan Stanley Maintains Equal-Weight on LPL Financial Holdings, Raises Price Target to $91",2019-11-18,LPLA,2019-11-18 13:24:00+00:00,L P L FINANCIAL HOLDINGS INC,12400.0,50212V10,-0.004406273830682039,0.002102262107655406,0.010068640509620197,-0.00697053773354761,0.014051830010262556,0.000995840446140539,0.03905738555504512,0.04735568231442455,0.009227368980646133,0.02356518484851966,0.04923719590255815,0.043688148825813844,0.09294556186797531,0.22913958161415526,0.21325116262613242,0.02,-0.35,-0.51,0.006,12400,252,-0.4406%,0.0014,1.3998,0.4553,0.7952,1.3808%,2.0107%,52.8415%,0.0902%,13
"JP Morgan Maintains Underweight on LyondellBasell Industries, Raises Price Target to $84",2019-11-18,LYB,2019-11-18 15:15:00+00:00,LYONDELLBASELL INDUSTRIES N V,12345.0,N5374510,-0.01125001907348633,-0.01959545537829399,-0.02833960012242076,-0.016645615494851662,-0.0017909625003860175,-0.022322443188511953,5.245955881338915e-05,-0.11991976663558146,0.0012515931157395244,0.007768190469545688,-0.0060054030172423944,-0.014272506384830574,0.025641043766898353,0.1270251189661713,0.34942103551476267,0.02,-0.35,-0.51,0.006,12345,252,-1.1250%,0.0002,1.2388,0.2701,0.9815,1.3626%,1.8869%,47.8548%,-0.5629%,12
"Goldman Sachs Maintains Buy on LyondellBasell Industries, Announces $121 Price Target; Adds To Conviction Buy List",2019-11-18,LYB,2019-11-18 11:19:00+00:00,LYONDELLBASELL INDUSTRIES N V,12345.0,N5374510,-0.01125001907348633,-0.01959545537829399,-0.02833960012242076,-0.016645615494851662,-0.0017909625003860175,-0.022322443188511953,5.245955881338915e-05,-0.11991976663558146,0.0012515931157395244,0.007768190469545688,-0.0060054030172423944,-0.014272506384830574,0.025641043766898353,0.1270251189661713,0.34942103551476267,0.02,-0.35,-0.51,0.006,12345,252,-1.1250%,0.0002,1.2388,0.2701,0.9815,1.3626%,1.8869%,47.8548%,-0.5629%,16
"MetLife Filing Shows Registration For Mixed Securities Offering, No Size Disclosed",2019-11-18,MET,2019-11-18 21:38:00+00:00,METLIFE INC,87842.0,59156R10,-0.003044479992240667,0.0006108020315878093,-0.0036645015065899234,-0.0030536995256815747,0.016897431804851815,-0.015675906757325997,0.050895763668972194,0.07375679680035296,-0.0006084945052862167,0.00020304782594759985,-0.006252548868361796,-0.0010137725097603134,0.05216959046345093,0.09503486309969311,0.07607734233059715,0.02,-0.35,-0.51,0.006,87842,252,-0.3044%,0.0002,1.1495,-0.0357,0.8016,0.7809%,1.3907%,68.4691%,0.0626%,11
Trump Changes Course On Flavored Vape Ban,2019-11-18,MO,2019-11-18 14:28:00+00:00,ALTRIA GROUP INC,13901.0,02209S10,0.007713131606578827,-0.0291683878749609,0.0022755590032306205,0.009929653391752336,0.01903181780861618,0.03640873551258994,0.03584592746227133,-0.04996632410225632,0.028736867010593414,0.02434335540205801,0.020638323542204073,0.03361347440314533,0.0645805530224075,0.15174067935240898,0.050207610568607564,0.02,-0.35,-0.51,0.006,13901,252,0.7713%,-0.0008,0.6211,-0.3126,0.0875,1.4819%,1.5967%,13.8602%,0.6902%,7
"SunTrust Robinson Humphrey Maintains Buy on Molina Healthcare, Raises Price Target to $165",2019-11-18,MOH,2019-11-18 14:47:00+00:00,MOLINA HEALTHCARE INC,89781.0,60855R10,0.03685427084565163,0.007287411019206047,0.007807875521117058,0.009071990414566189,0.01055917804366735,-0.009592453012807978,-0.008254015480261057,0.07815296632395663,0.06137479841709137,0.06661183206143573,0.057911898603074885,0.027896630677108902,0.09147517725367571,0.15012858849014687,0.0008488365449825785,0.02,-0.35,-0.51,0.006,89781,252,3.6854%,0.0,0.9522,0.8331,-0.8453,2.3023%,2.6537%,24.7326%,3.5342%,13
Merck and Bayer's Investigational Drug Vericiguat Meets Primary Endpoint in Phase 3 Study of Patients with Worsening Chronic Heart Failure,2019-11-18,MRK,2019-11-18 11:32:00+00:00,MERCK & CO INC NEW,22752.0,58933Y10,-0.009069543331861496,0.006180961616337299,0.013550451081300485,0.015808889711191876,0.01866159239603582,0.03863069224250193,0.10150357814891597,-0.010872757449962633,0.004139543976634741,0.0009431952452094716,0.009272453072424192,0.015671793488629016,-0.00047093177033796785,-0.0011764544340345795,-0.014469018485173346,0.02,-0.35,-0.51,0.006,22752,252,-0.9070%,-0.0001,0.6173,-0.4261,-0.455,1.0104%,1.2456%,34.2057%,-1.3116%,20
Marinus Shares Tick Higher On Volume As Traders Circulate EC Public Health Notice For Co.'s Ganaxolone,2019-11-18,MRNS,2019-11-18 18:06:00+00:00,MARINUS PHARMACEUTICALS INC,14815.0,56854Q20,0.0,-0.04587162286043167,-0.04587162286043167,-0.03211016825452129,-0.02752301699003523,0.08256872759727596,0.9449539886242007,1.1100916613175347,-0.035398196429014206,-0.035398196429014206,-0.035398196429014206,-0.04385960836918268,-0.11382112707190051,-0.24827586695220893,-0.018018008044068945,0.02,-0.35,-0.51,0.006,14815,252,0.0000%,-0.0019,0.6628,2.9255,-1.3577,6.9463%,7.2148%,7.3033%,0.3151%,16
"Hearing ArcelorMittal Has Agreed To Halt Winding Down Of Operations At Ilva Plant, Pending Court Decision",2019-11-18,MT,2019-11-18 19:44:00+00:00,ARCELORMITTAL S A LUXEMBOURG,85261.0,03938L20,-0.02811000868678093,0.011692340485751629,-0.0024615951716407958,-0.008615347520434358,0.07384619797725445,0.01846149021576382,0.08984609300113444,0.06707692827439327,0.027026941999793053,0.010271909800460444,-0.01704884697360398,-0.016470627642412028,0.05755843697083862,0.2841780977111388,0.22222215625018493,0.02,-0.35,-0.51,0.006,85261,252,-2.8110%,-0.0015,1.8699,0.5619,1.4477,1.9905%,2.8169%,50.0666%,-1.9265%,16
ArcelorMittal shares are trading lower. The Indian Supreme Court approved the company's acquisition of Essar Steel.,2019-11-18,MT,2019-11-18 15:21:00+00:00,ARCELORMITTAL S A LUXEMBOURG,85261.0,03938L20,-0.02811000868678093,0.011692340485751629,-0.0024615951716407958,-0.008615347520434358,0.07384619797725445,0.01846149021576382,0.08984609300113444,0.06707692827439327,0.027026941999793053,0.010271909800460444,-0.01704884697360398,-0.016470627642412028,0.05755843697083862,0.2841780977111388,0.22222215625018493,0.02,-0.35,-0.51,0.006,85261,252,-2.8110%,-0.0015,1.8699,0.5619,1.4477,1.9905%,2.8169%,50.0666%,-1.9265%,16
Indian Supreme Court Approves ArcelorMittal's Acquisition of Essar Steel,2019-11-18,MT,2019-11-18 10:25:00+00:00,ARCELORMITTAL S A LUXEMBOURG,85261.0,03938L20,-0.02811000868678093,0.011692340485751629,-0.0024615951716407958,-0.008615347520434358,0.07384619797725445,0.01846149021576382,0.08984609300113444,0.06707692827439327,0.027026941999793053,0.010271909800460444,-0.01704884697360398,-0.016470627642412028,0.05755843697083862,0.2841780977111388,0.22222215625018493,0.02,-0.35,-0.51,0.006,85261,252,-2.8110%,-0.0015,1.8699,0.5619,1.4477,1.9905%,2.8169%,50.0666%,-1.9265%,9
NovaBay Pharmaceuticals shares are trading higher after the company announced its NovaSight Daily Vitamin launched on Amazon.,2019-11-18,NBY,2019-11-18 13:56:00+00:00,NOVABAY PHARMACEUTICALS INC,92345.0,66987P30,0.2978474497795105,-0.0818757638335228,-0.1556091875154182,-0.1465621695863939,-0.1479191819290797,-0.08835947550190848,-0.05759954143747048,-0.2337153566552853,-0.053703781217336655,-0.032380296739631054,-0.11896552980979436,-0.16229513891803482,-0.11515153453740412,-0.11346288623106848,-0.22575763920536474,0.02,-0.35,-0.51,0.006,92345,252,29.7847%,0.0298,3.11,0.8116,1.6604,56.6985%,56.7888%,0.3175%,30.9582%,17
NovaBay Shares Up 32% Premarket Following News Its NovaSight Daily Vitamin Launched On Amazon.com,2019-11-18,NBY,2019-11-18 13:38:00+00:00,NOVABAY PHARMACEUTICALS INC,92345.0,66987P30,0.2978474497795105,-0.0818757638335228,-0.1556091875154182,-0.1465621695863939,-0.1479191819290797,-0.08835947550190848,-0.05759954143747048,-0.2337153566552853,-0.053703781217336655,-0.032380296739631054,-0.11896552980979436,-0.16229513891803482,-0.11515153453740412,-0.11346288623106848,-0.22575763920536474,0.02,-0.35,-0.51,0.006,92345,252,29.7847%,0.0298,3.11,0.8116,1.6604,56.6985%,56.7888%,0.3175%,30.9582%,14
"B. Riley FBR Maintains Neutral on Newmont Goldcorp, Raises Price Target to $41.5",2019-11-18,NEM,2019-11-18 16:04:00+00:00,NEWMONT CORP,21207.0,65163910,0.01196492277085781,0.007619471754878759,0.010772460256751382,0.003941085505111186,-0.007882370555329143,0.034682071227192246,0.13963828084808827,0.1620513030282893,0.0018646694952622056,0.006422309043733421,0.019241166595656223,0.02731494051931671,-0.050492299491867065,-0.01827201071017237,-0.019330070337436056,0.02,-0.35,-0.51,0.006,21207,252,1.1965%,0.0007,-0.1686,0.1254,-0.6325,1.6164%,1.6632%,5.5524%,0.9189%,13
How Trader Sentiment On Streaming Stocks Has Changed Since Disney+ Launch,2019-11-18,NFLX,2019-11-18 21:05:00+00:00,NETFLIX INC,89393.0,64110L10,0.02555675245821476,-0.004546560159879087,0.005470112106681135,0.00235114020252869,0.007389465302986231,-0.010844542838048588,0.06760970011489809,0.035500238520852934,0.005939906073255452,0.0004672430901806468,-0.00851599995639818,0.00863632553208804,-0.013932291690262999,-0.10570858212483047,-0.10433318251791313,0.02,-0.35,-0.51,0.006,89393,252,2.5557%,-0.0005,1.3588,0.3747,-0.7054,1.8542%,2.4282%,41.6896%,2.3030%,11
Netflix shares are trading higher after the company renewed its global partnership with TCL Electronics.,2019-11-18,NFLX,2019-11-18 16:02:00+00:00,NETFLIX INC,89393.0,64110L10,0.02555675245821476,-0.004546560159879087,0.005470112106681135,0.00235114020252869,0.007389465302986231,-0.010844542838048588,0.06760970011489809,0.035500238520852934,0.005939906073255452,0.0004672430901806468,-0.00851599995639818,0.00863632553208804,-0.013932291690262999,-0.10570858212483047,-0.10433318251791313,0.02,-0.35,-0.51,0.006,89393,252,2.5557%,-0.0005,1.3588,0.3747,-0.7054,1.8542%,2.4282%,41.6896%,2.3030%,15
TCL Electronics Renews Global Partnership with Netflix,2019-11-18,NFLX,2019-11-18 10:32:00+00:00,NETFLIX INC,89393.0,64110L10,0.02555675245821476,-0.004546560159879087,0.005470112106681135,0.00235114020252869,0.007389465302986231,-0.010844542838048588,0.06760970011489809,0.035500238520852934,0.005939906073255452,0.0004672430901806468,-0.00851599995639818,0.00863632553208804,-0.013932291690262999,-0.10570858212483047,-0.10433318251791313,0.02,-0.35,-0.51,0.006,89393,252,2.5557%,-0.0005,1.3588,0.3747,-0.7054,1.8542%,2.4282%,41.6896%,2.3030%,7
"Morgan Stanley Maintains Equal-Weight on NICE, Raises Price Target to $150",2019-11-18,NICE,2019-11-18 13:24:00+00:00,NICE LTD,82830.0,65365610,-0.03076525218784809,-0.01784660294651985,-0.03371755251831576,-0.027593035397943333,0.011590345950948766,-0.02173199459508679,0.04458339394970712,0.1793874764934218,-0.003688405966386199,-0.015273462501889878,-0.009796505233138908,-0.011795100396538083,-0.0019112126018582254,0.06658042209033788,0.018594371333980453,0.02,-0.35,-0.51,0.006,82830,252,-3.0765%,0.0006,0.6082,-0.1941,-0.4216,1.0757%,1.2859%,30.0136%,-3.3910%,11
It's Official: Nio Brings Former Auto Analyst Wei Feng On As CFO,2019-11-18,NIO,2019-11-18 16:08:00+00:00,N I O INC,18087.0,62914V10,0.0,0.0166667178273201,0.022222268302162895,0.10000003865850449,0.13888888998876925,0.3333334171560267,1.0666666946966914,1.094444472241431,0.02857140079140663,-0.052631593644059116,-0.07216500106838841,-0.090909124761961,0.18421050665469463,0.11111106896625356,-0.4039735224714208,0.02,-0.35,-0.51,0.006,18087,252,0.0000%,-0.004,1.4568,2.0926,0.1504,5.2072%,5.5677%,12.5322%,0.7790%,12
NIO Names  Wei Feng as New CFO,2019-11-18,NIO,2019-11-18 01:01:00+00:00,N I O INC,18087.0,62914V10,0.0,0.0166667178273201,0.022222268302162895,0.10000003865850449,0.13888888998876925,0.3333334171560267,1.0666666946966914,1.094444472241431,0.02857140079140663,-0.052631593644059116,-0.07216500106838841,-0.090909124761961,0.18421050665469463,0.11111106896625356,-0.4039735224714208,0.02,-0.35,-0.51,0.006,18087,252,0.0000%,-0.004,1.4568,2.0926,0.1504,5.2072%,5.5677%,12.5322%,0.7790%,7
Nektar Therapeutics shares are trading lower. Not seeing any news to justify the price action.,2019-11-18,NKTR,2019-11-18 16:38:00+00:00,NEKTAR THERAPEUTICS,80539.0,64026810,-0.08346053212881088,0.01665736921131611,0.10660744427573321,0.11687948512626312,0.17629090442722117,0.080233185076932,0.16379781988092534,0.2842864400616383,0.01132266130298376,-0.014543675970280723,-0.034160714029385586,-0.019461142440654333,0.07318406317830184,0.03611913841903491,0.1572438257934312,0.02,-0.35,-0.51,0.006,80539,252,-8.3461%,-0.0022,1.5448,1.747,0.1772,3.5122%,4.0086%,23.2344%,-7.7109%,15
ServiceNow To Join S&P 500,2019-11-18,NOW,2019-11-18 22:21:00+00:00,SERVICENOW INC,13447.0,81762P10,0.02442685887217522,0.04291987791657448,0.06267133303267092,0.04810182739804292,0.0504675098387104,0.04768883083840225,0.09361267753411395,0.337388771901735,0.024069273844361305,0.0237063437019851,0.029422217630552083,0.04632720632387399,0.02738802602672874,-0.02446720238915645,-0.017684488630270168,0.02,-0.35,-0.51,0.006,13447,252,2.4427%,0.0007,1.3753,0.134,-1.5236,1.6642%,2.4893%,55.3048%,1.6857%,5
ServiceNow shares are trading higher after Bill McDermott started his position as CEO.,2019-11-18,NOW,2019-11-18 17:25:00+00:00,SERVICENOW INC,13447.0,81762P10,0.02442685887217522,0.04291987791657448,0.06267133303267092,0.04810182739804292,0.0504675098387104,0.04768883083840225,0.09361267753411395,0.337388771901735,0.024069273844361305,0.0237063437019851,0.029422217630552083,0.04632720632387399,0.02738802602672874,-0.02446720238915645,-0.017684488630270168,0.02,-0.35,-0.51,0.006,13447,252,2.4427%,0.0007,1.3753,0.134,-1.5236,1.6642%,2.4893%,55.3048%,1.6857%,13
ServiceNow Announces Gina Mastantuono CFO,2019-11-18,NOW,2019-11-18 13:33:00+00:00,SERVICENOW INC,13447.0,81762P10,0.02442685887217522,0.04291987791657448,0.06267133303267092,0.04810182739804292,0.0504675098387104,0.04768883083840225,0.09361267753411395,0.337388771901735,0.024069273844361305,0.0237063437019851,0.029422217630552083,0.04632720632387399,0.02738802602672874,-0.02446720238915645,-0.017684488630270168,0.02,-0.35,-0.51,0.006,13447,252,2.4427%,0.0007,1.3753,0.134,-1.5236,1.6642%,2.4893%,55.3048%,1.6857%,5
"Morgan Stanley Maintains Underweight on Northern Trust, Raises Price Target to $105",2019-11-18,NTRS,2019-11-18 13:26:00+00:00,NORTHERN TRUST CORP,58246.0,66585910,0.0002815464977174997,0.00450361892580986,-0.002627123335936843,0.0021579630872685662,0.008256682569050211,-0.011915972344919257,0.01581297904262935,-0.044429550800182516,0.006898538675159216,0.009091834051823566,0.0014097889667119556,-0.01021828519460577,0.05058178991242168,0.19678765326410064,0.2296838612043648,0.02,-0.35,-0.51,0.006,58246,252,0.0282%,0.0003,1.2735,0.196,1.0588,0.8602%,1.5897%,70.7228%,0.6077%,12
"NeuroMetrix Reports 1-For-10 Reverse Stock Split, Effective Nov. 18, 2019",2019-11-18,NURO,2019-11-18 16:51:00+00:00,NEUROMETRIX INC,90288.0,64125580,0.1128015220165253,-0.18262648616946076,-0.14199684786307543,-0.07029736978603796,-0.03205765389654602,-0.027277697381589028,-0.10375712486587207,-0.0009879775180067218,-0.18716629704157894,-0.1350058414666515,-0.07832530519714953,-0.2090273658671259,-0.2388051300173648,-0.26808186493398534,-0.4652763462048426,0.02,-0.35,-0.51,0.006,90288,252,11.2802%,-0.0042,0.7514,-1.1005,0.2346,5.3967%,5.4549%,2.1223%,11.0398%,10
NVIDIA shares are trading higher. Hearing Citigroup raised the price target from $200 to $245. Also saw comments from a Credit Suisse analyst suggesting October graphics cards sales grew month-over-month.,2019-11-18,NVDA,2019-11-18 16:17:00+00:00,NVIDIA CORP,86580.0,67066G10,0.03961994498968124,-0.02020912617444992,-0.005181863990928126,-0.009892623383395804,0.04206711922480566,-0.021046501842089338,0.13098686682214256,0.36613183704773866,-0.026693318039178737,-0.021000167094738953,-0.02585753671119273,-0.017277873158810575,0.007897754821182712,0.12210804775205841,0.1919328957774007,0.02,-0.35,-0.51,0.006,86580,252,3.9620%,-0.0003,1.8774,0.5755,-0.3506,2.3269%,3.0849%,43.1063%,3.9569%,30
NVIDIA Option Alert: Fri $197.5 Puts Sweep (2) near the Bid: 1000 @ $0.331 vs 1465 OI; Ref=$211.25,2019-11-18,NVDA,2019-11-18 15:55:00+00:00,NVIDIA CORP,86580.0,67066G10,0.03961994498968124,-0.02020912617444992,-0.005181863990928126,-0.009892623383395804,0.04206711922480566,-0.021046501842089338,0.13098686682214256,0.36613183704773866,-0.026693318039178737,-0.021000167094738953,-0.02585753671119273,-0.017277873158810575,0.007897754821182712,0.12210804775205841,0.1919328957774007,0.02,-0.35,-0.51,0.006,86580,252,3.9620%,-0.0003,1.8774,0.5755,-0.3506,2.3269%,3.0849%,43.1063%,3.9569%,18
Arlington Capital Reports Sale Of Quantum Spatial To NV5 Global For $303M,2019-11-18,NVEE,2019-11-18 16:12:00+00:00,N V 5 GLOBAL INC,14166.0,62945V10,-0.01731853187084198,-0.018415847793221474,-0.028316837770034353,-0.06613861620217731,-0.038811862578553846,-0.0693069323548563,0.023762389438772846,0.2940593648358081,-0.009826630353927612,-0.04745136916028314,-0.05306801302131359,-0.03183877942622437,-0.3023350909320599,-0.2636481023639401,-0.19299623722087378,0.02,-0.35,-0.51,0.006,14166,252,-1.7319%,-0.0011,1.2645,0.8918,0.0902,3.3922%,3.6814%,15.0908%,-1.4112%,12
NV5 Wins a 4-Year Contract From a San Francisco Bay Area Municipality Worth $5M - $20M,2019-11-18,NVEE,2019-11-18 13:02:00+00:00,N V 5 GLOBAL INC,14166.0,62945V10,-0.01731853187084198,-0.018415847793221474,-0.028316837770034353,-0.06613861620217731,-0.038811862578553846,-0.0693069323548563,0.023762389438772846,0.2940593648358081,-0.009826630353927612,-0.04745136916028314,-0.05306801302131359,-0.03183877942622437,-0.3023350909320599,-0.2636481023639401,-0.19299623722087378,0.02,-0.35,-0.51,0.006,14166,252,-1.7319%,-0.0011,1.2645,0.8918,0.0902,3.3922%,3.6814%,15.0908%,-1.4112%,16
UBS Downgrades Novo Nordisk to Neutral,2019-11-18,NVO,2019-11-18 15:41:00+00:00,NOVO NORDISK A S,63263.0,67010020,-0.003666185308247805,-0.0005256488220766187,-0.04573331958924021,-0.053092670934278274,-0.014368314062800258,-0.009637273620466735,0.022603836915035647,0.11179255569072688,-0.010537235997617245,-0.006245673167188492,0.0033280544595271078,-0.010195267834205102,0.014523551517998667,0.1161340452717814,0.08690697954985516,0.02,-0.35,-0.51,0.006,63263,252,-0.3666%,0.0008,0.3756,-0.1246,-0.2581,1.2297%,1.3041%,11.0830%,-0.5586%,6
