headline,date,ticker,datetime_utc,company_name,permno,cusip,ret,ret_fd1,ret_fd2,ret_fd3,ret_fd5,ret_fd10,ret_fd30,ret_fd60,ret_ld1,ret_ld2,ret_ld3,ret_ld5,ret_ld10,ret_ld30,ret_ld60,ret_f1,ret_f2,ret_f3,ret_f4,ret_f5,ret_f6,ret_f7,ret_f8,ret_f9,ret_f10,ret_f11,ret_f12,ret_f13,ret_f14,ret_f15,ret_f16,ret_f17,ret_f18,ret_f19,ret_f20,ret_f21,ret_f22,ret_f23,ret_f24,ret_f25,ret_f26,ret_f27,ret_f28,ret_f29,ret_f30,ret_f31,ret_f32,ret_f33,ret_f34,ret_f35,ret_f36,ret_f37,ret_f38,ret_f39,ret_f40,ret_f41,ret_f42,ret_f43,ret_f44,ret_f45,ret_f46,ret_f47,ret_f48,ret_f49,ret_f50,ret_f51,ret_f52,ret_f53,ret_f54,ret_f55,ret_f56,ret_f57,ret_f58,ret_f59,ret_f60,Mkt-RF,SMB,HML,RF,PERMNO,n,RET,alpha,b_mkt,b_smb,b_hml,ivol,tvol,R2,exret,headline_word_count
Amazon Moves Into 737 Freighter Operations Under Lease With Atlas Air,2019-04-01,ATSG,2019-04-01 15:21:00+00:00,AIR TRANSPORT SERVICES GROUP INC,90716.0,00922R10,0.01561824791133404,-0.03588210791349411,-0.042716787427705794,-0.023921377365035856,-0.02648436187719827,-0.0025629850584077962,-0.05510461295486413,-0.019649681703293287,0.04535147547721863,0.0482037052303268,0.06861379593921746,0.08931944415212567,0.14392058004474317,-0.046338471519285274,0.02308027219555453,0.003654442029073834,-0.04899038746953011,-0.01775148697197437,0.02799436263740063,-0.008617717772722244,-0.0118219805881381,-0.0003518729354254901,-0.005631814245134592,0.009911528788506985,-0.01086580287665129,-0.0003543667262420058,-0.009571023285388947,-0.02612746693193913,0.02315329201519489,-0.01293105632066727,0.01855896040797234,-0.006430879235267639,0.002517069224268198,0.0254663210362196,-0.02168593369424343,0.005362943280488253,0.03129442036151886,0.03793104737997055,-0.03355482593178749,0.03403230383992195,-0.005984052550047636,-0.02040129527449608,0.01058379840105772,0.006418936885893345,0.0275260042399168,-0.01437440421432257,-0.01955585554242134,0.007775508332997561,-0.01643742993474007,-0.007844459265470505,0.01100033335387707,0.003740245243534446,0.008130073547363281,-0.002688169479370117,-0.005390830338001251,-0.01388888340443373,-0.003435258753597736,0.03067905455827713,-0.009364508092403412,0.0,0.007427390664815903,-0.01172923482954502,-0.005086456891149282,0.002044971566647291,-0.009863912127912045,-0.01648922823369503,-0.008382807485759258,0.01620292291045189,0.00485266512259841,0.0,0.0113832326605916,0.02182808332145214,-0.01769021339714527,0.02038737200200558,0.03230100870132446,1.19,-0.3,0.99,0.01,90716,252,1.5618%,0.0,0.9352,0.8256,0.0587,2.0869%,2.3486%,21.0432%,0.6269%,11
AstraZeneca shares are trading higher after the FDA granted Breakthrough Therapy Designation for the company's Zelumetinib and the stock was upgraded from Market Perform to Outperform by Cowen.,2019-04-01,AZN,2019-04-01 10:54:00+00:00,ASTRAZENECA PLC,79363.0,04635310,0.0207766555249691,0.007753808982670307,-0.004361529124285335,-0.017930740606842632,-0.009934573247430967,-0.03537676501848297,-0.08359585205478681,-0.007269186967440833,-0.05932990461587906,-0.05205161024179927,-0.05845361994239495,-0.05071612741087206,-0.04892961991140965,0.034360331597751426,0.09401393084060317,0.001901093404740095,-0.01518025156110525,0.003853560891002417,0.01343573350459337,-0.06250007450580597,-0.01212120149284601,-0.06339467316865921,-0.002183351898565888,-0.06345731765031815,-0.03037385642528534,-0.009638545103371143,-0.01459852606058121,-0.002469192259013653,-0.02475245110690594,-0.04314722865819931,-0.005305034574121237,-0.03199996799230576,-0.008264520205557346,0.01388894207775593,-0.03561646863818169,0.005681812763214111,0.1440678685903549,-0.06172845140099525,-0.01315788272768259,-0.06666667014360428,0.008571420796215534,-0.03399430215358734,-0.001466309186071157,0.07782675325870514,0.01089917216449976,-0.02425880171358585,-0.01104971393942833,-0.0195530541241169,-0.02849000133574009,0.008797645568847656,0.0523255318403244,0.0,-0.03591156750917435,-0.008595980703830719,-0.01445085275918245,0.02346038818359375,0.01146130729466677,0.05949009582400322,-0.01871655881404877,0.02179834432899952,0.005333328153938055,0.02387265674769878,0.01036274619400501,0.002564100082963705,-0.00255754217505455,-0.03076926246285439,-0.02645500190556049,-0.01630439609289169,-0.02762428484857082,0.01704543828964233,-0.002793293446302414,0.005602235440164804,-0.01671307720243931,-0.00283285859040916,0.01420453190803528,1.19,-0.3,0.99,0.01,79363,252,2.0777%,0.0006,0.4075,-0.0601,-0.1063,1.2869%,1.3599%,10.4474%,1.7264%,28
"Cowen & Co. Upgrades AstraZeneca to Outperform, Raises Price Target to $48",2019-04-01,AZN,2019-04-01 10:19:00+00:00,ASTRAZENECA PLC,79363.0,04635310,0.0207766555249691,0.007753808982670307,-0.004361529124285335,-0.017930740606842632,-0.009934573247430967,-0.03537676501848297,-0.08359585205478681,-0.007269186967440833,-0.05932990461587906,-0.05205161024179927,-0.05845361994239495,-0.05071612741087206,-0.04892961991140965,0.034360331597751426,0.09401393084060317,0.04705877974629402,0.01573037542402744,-0.01991153880953789,0.004514668602496386,-0.00674151349812746,-0.01583714224398136,-0.02298848517239094,0.01882351189851761,0.0277136005461216,0.006741620600223541,0.01116075646132231,-0.01324512530118227,0.05369133129715919,-0.02760087326169014,0.01528388075530529,0.08387093991041183,0.01190475095063448,0.02549021877348423,-0.02676861733198166,0.001964587718248367,-0.02549021877348423,-0.004024141002446413,0.03636369854211807,-0.01559452712535858,-0.001980243250727654,0.00992067251354456,0.07858538627624512,0.0182150062173605,-0.02146696858108044,0.01279710698872805,-0.01444041915237904,0.005494456738233566,-0.005464432295411825,-0.03479854390025139,0.009487702511250973,0.02443602122366428,-0.009174259379506111,0.01851850003004074,-0.01454544067382813,0.00922503974288702,-0.03473484143614769,0.0132575174793601,-0.009345741011202335,0.1547169238328934,-0.03758170455694199,0.02546690963208675,0.001655667088925838,-0.0099174240604043,-0.006677790079265833,0.02857144176959991,0.006535941734910011,-0.03084416501224041,0.01005032192915678,0.01990047842264175,0.01626014709472656,-0.03519996628165245,0.006633492652326822,0.0115320747718215,0.0,-0.01465792767703533,1.19,-0.3,0.99,0.01,79363,252,2.0777%,0.0006,0.4075,-0.0601,-0.1063,1.2869%,1.3599%,10.4474%,1.7264%,12
"Citigroup Maintains Buy on AutoZone, Raises Price Target to $1.206K",2019-04-01,AZO,2019-04-01 12:20:00+00:00,AUTOZONE INC,76605.0,05333210,0.005458311177790165,0.011915995739400387,0.015363616018914117,0.01066317812561901,0.02217136772547712,0.03387362186650256,-0.0387584593311906,0.05524858725650339,0.01885254494845867,0.020853252340427453,0.02688231114321682,0.04366787371463743,0.06431935793859411,0.13167429689954036,0.22140065486606364,0.1064718663692474,0.01886790618300438,0.08518519252538681,-0.01365186367183924,0.0276816338300705,-0.009259236976504326,0.02241373062133789,-0.03204048424959183,0.01219515223056078,-0.06024094671010971,0.04212454706430435,0.02284711971879005,0.01202743873000145,-0.008488915860652924,-0.01369861699640751,-0.032986119389534,0.001795287593267858,0.03225811943411827,-0.03819448873400688,0.03610105067491531,-0.02090590447187424,0.04448398575186729,-0.001703535323031247,0.02730372734367847,0.04152823984622955,-0.001594856847077608,0.02715648524463177,-0.07776050269603729,0.04215851798653603,-0.01941745728254318,-0.03795379772782326,0.03430536761879921,0.01492531877011061,0.01307188346982002,-0.006451606750488281,0.02272732928395271,-0.05555561557412148,0.01848741807043552,0.001650202786549926,-0.04283364489674568,-0.00688467500731349,0.005199342966079712,-0.01206899434328079,0.02617802657186985,0.01530606672167778,-0.02345056459307671,0.0,-0.006861057132482529,-0.005181300919502974,0.003472218755632639,-0.01730110310018063,-0.0299295075237751,0.03085292130708694,0.02288734540343285,-0.02237523533403873,-0.05457745492458344,0.05400371924042702,0.01413426268845797,0.003484400454908609,0.02083331346511841,1.19,-0.3,0.99,0.01,76605,252,0.5458%,0.0019,0.3019,0.2594,0.0771,1.5594%,1.5941%,4.3007%,0.1647%,10
This Analyst Loves Alibaba's 'Super App',2019-04-01,BABA,2019-04-01 16:31:00+00:00,ALIBABA GROUP HOLDING LTD,14888.0,01609W10,-0.008550274185836315,0.00469902204349637,-0.014207484956500704,0.0009951240623591318,0.03101332656919742,0.012051566853918061,-0.03344576048855341,-0.06578580508125353,0.02655714564025402,0.030616270502478837,0.024539506256914034,0.0351185904952509,0.008178128868129964,0.08356094755369625,0.3346744795223542,0.006272537168115377,0.004376681987196207,0.007658710703253746,-0.003669227939099073,0.01736156456172466,-0.01603100076317787,-0.002102268626913428,0.005530030466616154,0.004190122708678246,-0.008084531873464584,-0.006967251189053059,-0.005030410829931498,0.01476840022951365,-0.02425591461360455,-0.008331028744578362,-0.01192418485879898,-0.03798678889870644,-0.03677835687994957,0.07207344472408295,-0.009111038409173489,0.05001398921012878,-0.04020175710320473,0.002350094029679894,-0.03475388512015343,0.02600371092557907,-0.04052355140447617,-0.07271410524845123,0.08154639601707458,-0.09782920777797699,0.126082718372345,-0.03575490787625313,-0.01536417286843061,-0.06856713443994522,-0.02593428827822208,0.01174134388566017,-0.02108533680438995,0.0656203106045723,0.02256349846720695,0.02022678032517433,-0.003304313868284225,-0.01220611110329628,0.03996941074728966,-0.008067998103797436,0.0425909087061882,-0.0207092072814703,0.0170915462076664,-0.004414661787450314,-0.006007806863635778,0.05209386721253395,-0.006291876547038555,0.002615207340568304,0.01400332059711218,-0.01716146245598793,-0.02148008532822132,0.008497358299791813,0.0002809194265864789,0.002386609092354774,-0.005182111170142889,0.001126310438849032,-0.01335954107344151,1.19,-0.3,0.99,0.01,14888,252,-0.8550%,-0.0008,1.1734,0.2281,-0.8654,1.5423%,2.1736%,49.6491%,-1.3803%,6
BBVA shares are trading higher after analysts at Deutsche Bank upgraded the company's stock from Hold to Buy.,2019-04-01,BBVA,2019-04-01 15:15:00+00:00,BANCO BILBAO VIZCAYA ARGENTARIA,75381.0,05946K10,0.04537517577409744,0.003338974667713046,0.018363962904741404,0.03338903107607538,0.04008938693835229,0.06759585682672098,-0.0218002507479631,-0.045868412933540714,0.007029870059341192,-0.00865055177381946,-0.01036268451181932,-0.017152642652304984,-0.057565773843263224,0.0017482926324638992,0.07909606130685432,0.006410796195268631,-0.02928505651652813,0.01983801275491714,-0.02284981869161129,-0.03290306031703949,-0.009146084077656269,0.01787132956087589,0.02802971750497818,0.0415700227022171,0.0257402565330267,0.04274355247616768,0.003735302481800318,-0.008431388065218925,0.02799178659915924,-0.001597312861122191,-0.01942637376487255,-0.0185098834335804,0.001345701282843947,0.006225161254405975,0.0015908507630229,0.03082534484565258,-0.002663212828338146,0.008983620442450047,0.008865789510309696,-0.01686372235417366,-0.03442031890153885,-0.00582281406968832,0.008279092609882355,0.01551634166389704,-0.02468342147767544,-0.005268377717584372,-0.05747978389263153,-0.0343942865729332,0.01561371143907309,0.02006572857499123,0.005723210051655769,-0.006512659601867199,0.008358619175851345,-0.03221055120229721,0.01336955185979605,0.01034003496170044,-0.01307939738035202,0.0004087744164280593,-0.003397820517420769,-0.01762982457876205,-0.01021415460854769,0.001442507491447031,-0.01560112740844488,0.0009229951538145542,8.998368139145896e-05,0.02552513405680656,0.02912216447293758,-0.01954018510878086,-0.01073633506894112,0.006195367313921452,-0.02152835205197334,-0.01207212824374437,0.0008357127662748098,0.006364268250763416,-0.06436134874820709,1.19,-0.3,0.99,0.01,75381,252,4.5375%,-0.0006,1.0853,0.2559,0.9781,1.5935%,1.8857%,28.5936%,2.4077%,18
Deutsche Bank Earlier Upgraded BBVA to Buy,2019-04-01,BBVA,2019-04-01 15:14:00+00:00,BANCO BILBAO VIZCAYA ARGENTARIA,75381.0,05946K10,0.04537517577409744,0.003338974667713046,0.018363962904741404,0.03338903107607538,0.04008938693835229,0.06759585682672098,-0.0218002507479631,-0.045868412933540714,0.007029870059341192,-0.00865055177381946,-0.01036268451181932,-0.017152642652304984,-0.057565773843263224,0.0017482926324638992,0.07909606130685432,0.006410796195268631,-0.02928505651652813,0.01983801275491714,-0.02284981869161129,-0.03290306031703949,-0.009146084077656269,0.01787132956087589,0.02802971750497818,0.0415700227022171,0.0257402565330267,0.04274355247616768,0.003735302481800318,-0.008431388065218925,0.02799178659915924,-0.001597312861122191,-0.01942637376487255,-0.0185098834335804,0.001345701282843947,0.006225161254405975,0.0015908507630229,0.03082534484565258,-0.002663212828338146,0.008983620442450047,0.008865789510309696,-0.01686372235417366,-0.03442031890153885,-0.00582281406968832,0.008279092609882355,0.01551634166389704,-0.02468342147767544,-0.005268377717584372,-0.05747978389263153,-0.0343942865729332,0.01561371143907309,0.02006572857499123,0.005723210051655769,-0.006512659601867199,0.008358619175851345,-0.03221055120229721,0.01336955185979605,0.01034003496170044,-0.01307939738035202,0.0004087744164280593,-0.003397820517420769,-0.01762982457876205,-0.01021415460854769,0.001442507491447031,-0.01560112740844488,0.0009229951538145542,8.998368139145896e-05,0.02552513405680656,0.02912216447293758,-0.01954018510878086,-0.01073633506894112,0.006195367313921452,-0.02152835205197334,-0.01207212824374437,0.0008357127662748098,0.006364268250763416,-0.06436134874820709,1.19,-0.3,0.99,0.01,75381,252,4.5375%,-0.0006,1.0853,0.2559,0.9781,1.5935%,1.8857%,28.5936%,2.4077%,7
"Deutsche Bank Initiates Coverage On Peabody Energy with Buy Rating, Announces $33 Price Target",2019-04-01,BTU,2019-04-01 11:46:00+00:00,PEABODY ENERGY CORP NEW,16689.0,70455110,0.01200141757726669,-0.019532592967152596,-0.04987793004982166,-0.021974157445971865,-0.020579005361423763,-0.022322963877966173,-0.008719915681649204,-0.19353429049997717,-0.0010578520596027374,0.006394327063123484,-0.0017617777379366206,-0.021416263065119123,-0.03737683854564411,-0.019237604817032072,-0.028368274099962787,-0.0002755876921582967,0.02508960105478764,0.01250672806054354,0.01461015362292528,-0.01086532045155764,0.005426200106739998,0.0130314314737916,0.0114344758912921,-0.007836498320102692,0.004790821112692356,-0.004123707301914692,-0.003752599935978651,0.007273739669471979,-0.01005810964852571,0.01159316208213568,0.02163266204297543,-0.0001259706041309983,0.007563323713839054,0.001125939423218369,0.01287186238914728,0.0104873338714242,-0.006105006206780672,-0.001351358834654093,0.002337340964004397,-0.01092294417321682,-0.01431596558541059,0.02222786284983158,0.01976770907640457,-0.004361528903245926,0.004745672922581434,-0.005449884571135044,-0.0002435980422887951,0.008526243269443512,0.001328509766608477,0.008442852646112442,0.003707661293447018,0.00214490364305675,-0.001545746228657663,0.004763624165207148,-0.01315634232014418,-0.02438144013285637,-0.004801268223673105,0.004824431613087654,0.01575770974159241,-0.007756628096103668,-0.0145352678373456,-0.0002478513051755726,0.0004958254867233336,0.01499388832598925,0.02734706178307533,-0.007130106445401907,-0.003590700682252645,-0.01141137443482876,0.03171325102448463,0.006948490161448717,0.01684213429689407,-0.003335644258186221,0.006693616043776274,-0.01089080050587654,0.0008113085059449077,1.19,-0.3,0.99,0.01,16689,252,1.2001%,-0.0006,0.9163,0.2644,0.3254,2.0744%,2.2539%,15.2923%,-0.1349%,14
CACI International Wins a $71M US Army Contract to Provide Sensor Systems,2019-04-01,CACI,2019-04-01 12:07:00+00:00,CACI INTERNATIONAL INC,20512.0,12719030,0.02131628058850765,-0.022592775523662567,-0.017482517571636658,-0.017536280384726655,-0.00903707729349612,0.00505649611420278,0.06681019039414249,0.08117274454892964,-0.0029033073224127293,0.0031966591060259564,-0.00714557137225158,0.009707660245825478,-0.008389591649014871,0.021379256160465987,0.2824632826661453,0.001858294359408319,0.005069816019386053,-0.005782495252788067,-0.003341129282489419,0.005587247665971518,0.00938390102237463,0.01211006566882133,0.02912743203341961,0.002818530425429344,-0.02271931618452072,-0.01677644066512585,0.004143769852817059,0.01565725170075893,-0.01792543008923531,-0.01703579351305962,0.009655840694904327,0.004781748633831739,0.01500919368118048,0.02741041965782642,0.004680570214986801,0.003261108417063951,0.00243788119405508,-0.001852878252975643,-0.01496694330126047,0.006831588223576546,0.002105759223923087,0.008638779632747173,-0.004398204386234283,-0.00151124456897378,-0.0003492697724141181,-0.007453987840563059,0.008683382533490658,-0.0006979706813581288,-0.007450516801327467,0.02310580760240555,-0.007451582234352827,-0.002310055075213313,-0.00706182699650526,0.007461898494511843,0.003356015309691429,-0.01880042999982834,0.01234281249344349,-0.001277294592000544,0.01162655465304852,0.005286737810820341,-0.003372563980519772,0.004377848468720913,0.0,0.004244124051183462,-0.008452375419437885,0.0,0.01301699038594961,0.004093707073479891,0.006455262657254934,0.00202543381601572,0.0001122347748605534,-0.002807096345350146,0.003828442422673106,0.0,0.002916456898674369,1.19,-0.3,0.99,0.01,20512,252,2.1316%,0.0006,0.7998,0.3579,-0.0832,1.1495%,1.4486%,37.0357%,1.3903%,12
"Cal-Maine Foods Q3 EPS $0.82 Beats $0.42 Estimate, Sales $383.992M Beat $370.76M Estimate",2019-04-01,CALM,2019-04-01 10:31:00+00:00,CAL MAINE FOODS INC,20598.0,12803020,-0.03047278895974159,-0.02935059927403927,-0.03512827438597799,-0.031199497525554953,-0.017333024816102882,-0.033048308582669605,-0.00827230138512658,-0.054334237914828054,-0.011079104617238045,0.0033723360251387557,0.00904366952857849,0.01848474104094966,0.006994614523105458,0.025741271501237284,0.05583146952770068,0.01562498509883881,-0.02461536042392254,-0.006309141870588064,-0.01587307639420033,-0.01290321350097656,0.01307190116494894,0.01157898642122746,-0.001690994948148727,-0.006482034455984831,0.03275302425026894,-0.009523876011371613,-0.003205125220119953,0.01601291261613369,0.007975153625011444,-0.04238618165254593,0.02786886505782604,-0.01754388026893139,-0.01587658748030663,-0.0003629254351835698,0.006600653752684593,-0.009836056269705296,0.003311255248263478,0.003300326876342297,-0.00325653119944036,-0.006633482873439789,0.0,0.0,0.0,0.0,0.002890330273658037,0.00374336214736104,0.01650163531303406,0.01321427244693041,0.01579779945313931,-0.02643535472452641,-0.0117296501994133,0.0,-0.003278685500845313,0.0,0.01973682269454002,-0.02580642700195313,-0.00086091214325279,0.0008616539416834712,0.0,0.006622510496526957,0.0,-0.006578941363841295,0.006622510496526957,-0.001611835090443492,-0.002306339098140597,-0.002674955409020185,0.01291391905397177,-0.004576639272272587,-3.288532025180757e-05,-0.001609241240657866,-0.003289470681920648,-0.003300326876342297,0.0,0.0,0.005331102758646011,1.19,-0.3,0.99,0.01,20598,252,-3.0473%,0.0002,0.4922,0.6301,0.3519,1.5399%,1.6387%,11.6891%,-3.8618%,13
China Strength Appears To Give Markets An Early Boost Despite Weak Retail Sales Data,2019-04-01,CAT,2019-04-01 14:02:00+00:00,CATERPILLAR INC,18542.0,14912310,0.03513170033693314,-0.00042779007344517783,-0.007058862502950625,-0.0008555797691430778,-0.003065901033245888,4.78705963757875e-11,-0.08567073836474859,-0.03058293813869828,0.02357037551701069,0.03269823715450082,0.02768514367807451,0.044077992863728044,0.021255805280046225,0.021640862962955865,0.07883384485597311,0.03995715081691742,-0.04734130948781967,-0.02178608253598213,-0.01233208086341619,-0.01509506814181805,0.007757802493870258,0.04656409099698067,0.01991382800042629,-0.005277031566947699,-0.001945192110724747,-0.04411761090159416,0.01835028454661369,0.00382240442559123,0.0177697092294693,-0.01656868495047092,-0.002717418828979135,-0.0098092807456851,0.01742800883948803,-0.02253876626491547,0.02564101479947567,0.04982015490531921,-0.00308378110639751,0.01443547289818525,0.0162629671394825,-0.01416906621307135,-0.02908355183899403,0.0269941333681345,-0.02492794953286648,-0.02191301435232162,0.03325033560395241,-0.002925520297139883,0.08353469520807266,-0.007327159866690636,-0.02775994129478931,0.006766790524125099,-0.02000002004206181,0.02559388801455498,-0.001467952271923423,-0.003756934544071555,0.01680599525570869,0.007498188409954309,-0.01424454897642136,0.01786001771688461,0.01116606779396534,-0.02287428267300129,0.01194707304239273,-0.004307601600885391,0.003204626962542534,0.006867917254567146,0.02189081907272339,-0.01381557621061802,-0.03022191487252712,0.02807984873652458,-0.02178719639778137,-0.01969008147716522,-0.0177807342261076,-0.01022461615502834,0.01405591610819101,0.01118901371955872,-0.01585465110838413,1.19,-0.3,0.99,0.01,18542,252,3.5132%,-0.0003,1.6231,0.1153,0.3391,1.3297%,2.0566%,58.2002%,1.3132%,14
"Disney's 'Dumbo' Flies Off With Weekend Box Office, But Not Quite As High As Expected",2019-04-01,CMCSA,2019-04-01 13:38:00+00:00,COMCAST CORP NEW,89525.0,20030N10,0.008254173211753368,-0.001984642120078206,0.004249836503042559,0.007741129343317388,0.015222484603195197,0.04190604590259284,0.0700859148857591,0.05013560193284494,-0.01088566705584526,-0.005719959118809181,0.00883165375362549,0.013177913062882407,-0.012107775934605991,0.07300057300741414,0.1632237625049453,0.06681033223867416,0.008080800995230675,-0.09218428283929825,-0.02869759500026703,0.05454540252685547,0.02801726758480072,0.01257860474288464,-0.04554861038923264,-0.006507637444883585,-0.01310042478144169,0.006637214682996273,-0.0219781044870615,-0.04719102010130882,-0.02594331651926041,0.01694907806813717,-0.01428570132702589,0.0120773408561945,-0.01431979518383741,0.0145278312265873,0.002386575564742088,0.07142861932516098,-0.01555559411644936,0.01354400534182787,0.03340759500861168,-0.01077580079436302,0.00217859516851604,0.0239130724221468,0.004246280528604984,-0.008456651121377945,-0.02132194116711617,0.01089318376034498,0.0193965844810009,-0.05285412073135376,-0.04241072759032249,0.01165505591779947,-0.02995394170284271,-0.04750589281320572,0.01745628193020821,-0.02205880358815193,0.005012586247175932,0.02493763156235218,-0.0121654961258173,-0.03201967477798462,-0.02544532902538776,0.03655355423688889,-0.04785895720124245,-0.03703700378537178,-0.01098906528204679,-0.04166662693023682,-0.04927538335323334,0.01524388790130615,0.01201200112700462,0.0,0.05341248586773872,-0.0676056370139122,-0.006042290478944778,0.003039510920643806,-0.003030300140380859,-0.03039510734379292,-0.05642635375261307,1.19,-0.3,0.99,0.01,89525,252,0.8254%,0.0007,0.8784,-0.0058,0.2971,1.4313%,1.6522%,24.9489%,-0.5569%,15
"Global Cord Blood to Increase its Processing Fee from RMB 3,000 to RMB 9,800",2019-04-01,CO,2019-04-01 11:03:00+00:00,GLOBAL CORD BLOOD CORP,93123.0,G3934210,0.05555553734302521,0.005398105829954147,0.013495328750729563,0.018893434280018218,0.006747664496709049,-0.043184844403586164,-0.14439942262784156,-0.2213225234763171,0.015918977558612823,0.011527366462285471,0.007173628617845207,-0.005665716894917128,0.004291875447698379,0.04464288640596337,0.13225809653072584,-0.0204081442207098,-0.01041673868894577,0.01052638981491327,-0.01562502607703209,0.008659598417580128,-0.01383087038993835,-0.007092191837728024,0.01633933559060097,-0.002899059327319264,0.0008809933788143098,-0.005281643476337194,0.01238932646811008,-0.02097900211811066,0.008928605355322361,-0.02161059714853764,0.003997896332293749,-0.007207199931144714,-0.01996372640132904,0.0,0.01666660606861115,-0.01504547242075205,0.007878033444285393,0.009174346923828125,-0.007727276068180799,-0.03802106902003288,0.01331429276615381,0.003778288373723626,0.003745314665138721,0.007462679408490658,-0.00185189419426024,-0.01298695709556341,-0.001879742252640426,0.01600754074752331,-0.002780327340587974,-0.01672865264117718,0.0,0.0,0.009451831690967083,0.001872612745501101,-0.009345741011202335,0.006264157127588987,-0.004358286969363689,-0.01037741545587778,0.002859932137653232,0.001901093404740095,-0.001897486159577966,0.003802277613431215,-0.003787874942645431,0.0,-0.002604564186185598,-0.00882534496486187,0.0019231210462749,0.005758106242865324,-0.02290074340999126,-0.01367181539535522,0.01287120394408703,-0.006842590402811766,0.01377956196665764,-0.01941745728254318,-0.00990102719515562,1.19,-0.3,0.99,0.01,93123,252,5.5556%,-0.0011,0.3062,0.1927,0.1673,2.1160%,2.1376%,2.0090%,5.2172%,14
Compass Diversified Holdings Promotes Pat Maciariello COO,2019-04-01,CODI,2019-04-01 20:47:00+00:00,COMPASS DIVERSIFIED HOLDINGS,91271.0,20451Q10,0.009560266509652138,0.010732327587902546,0.004419172447099884,0.0006313273656577412,0.03219698252071379,0.04797981031962606,0.06996319095360026,0.2248432441692385,0.0031968820840120316,-0.0038095506108879462,0.0012762924799094577,-0.009469733002109959,-0.037423294222266645,-0.007590186067104043,0.2527899377073364,-0.05000006034970284,-0.02392342314124107,0.04411772266030312,-0.07042257487773895,-0.06565656512975693,0.07027027010917664,0.04040400311350822,0.08252431452274323,-0.02242150343954563,-0.05504592508077621,-0.02427182160317898,0.02985071763396263,0.01932365447282791,0.0236967746168375,-0.04629636183381081,0.004854364320635796,0.0772947296500206,0.008968601003289223,-0.04888884350657463,0.02803735435009003,0.1181818097829819,-0.04878053814172745,-0.05982900410890579,0.0,-0.05454551056027412,-0.02403843961656094,0.05418725684285164,-0.01869168132543564,0.009523800574243069,-0.02358488366007805,0.02415456622838974,-0.03301883861422539,-0.06341463327407837,0.0729166641831398,-0.01941745728254318,-0.05445545166730881,0.01047119405120611,0.01036274619400501,-0.01025646179914474,-0.005181342363357544,-0.0104166567325592,-0.02105261199176311,-0.0161290168762207,-0.005464475601911545,-0.02747256681323051,0.005649712402373552,0.01685391739010811,-0.005524856969714165,-0.01111110113561153,0.04494384676218033,-0.05376345291733742,0.1193182021379471,0.091370590031147,-0.03720937669277191,-0.01932365447282791,0.05418725684285164,0.009345784783363342,0.01851850003004074,0.1181818097829819,-0.0934959426522255,1.19,-0.3,0.99,0.01,91271,252,0.9560%,0.0002,0.8185,0.1983,0.3611,1.3639%,1.5675%,24.2972%,-0.3189%,7
Cirrus Logic shares are trading lower following a report Cirrus is not a supplier for Apple's AirPods 2.,2019-04-01,CRUS,2019-04-01 14:09:00+00:00,CIRRUS LOGIC INC,75603.0,17275510,-0.03660567849874496,0.010362743400037289,0.05206021708470221,0.05600790653636989,0.071058501816605,0.10362696243009695,0.12830004011752916,0.040710617340740995,0.010812127962708473,0.006941142020148172,-0.010583272710703251,0.006459341390974593,0.016920494909056005,0.07376210694084162,0.22796269664139013,0.02413321100175381,-0.02987054921686649,0.01778995804488659,0.03596637770533562,-0.006813727784901857,-0.01600783318281174,-0.04780878126621246,0.02161781489849091,0.02866894751787186,-0.02123421989381313,-0.00372883421368897,0.00748558109626174,-0.0553867369890213,0.006793011911213398,0.02982955053448677,-0.01793104968965054,0.01474719401448965,-0.02491347119212151,-0.02448546886444092,-0.01091303117573261,-0.009562347084283829,-0.006312665063887835,-0.01980570517480373,-0.004193622153252363,0.05551297217607498,-0.001088095013983548,0.07044293731451035,0.0356174074113369,0.01899770461022854,0.009321729652583599,-0.01273884158581495,-0.0009677640628069639,-0.03422665596008301,0.007021096535027027,-0.008632145822048187,-0.05559276044368744,-0.03333334997296333,0.0117388004437089,0.004351009614765644,-0.02382670901715755,0.03957099467515945,0.008537878282368183,0.02927689254283905,0.02912955358624458,-0.01998003199696541,-0.00781513936817646,0.02465751022100449,-0.01102940924465656,0.01250418834388256,-0.00667555769905448,0.02564103342592716,-0.01381579227745533,-0.002001316519454122,0.01570853404700756,-0.005593948066234589,0.01455991249531507,-0.009784710593521595,-0.002635043580085039,0.02245701476931572,0.002906981855630875,1.19,-0.3,0.99,0.01,75603,252,-3.6606%,-0.0001,1.2179,0.7657,-0.0489,2.0739%,2.4822%,30.1886%,-4.9952%,18
