headline,date,ticker,datetime_utc,company_name,permno,cusip,ret,ret_f1,ret_f2,ret_f3,ret_f4,ret_f5,ret_f6,ret_f7,ret_f8,ret_f9,ret_f10,date1,date2,date3,date4,date5,date6,date7,date8,date9,date10,Mkt-RF,SMB,HML,RF,Mkt-RF_1,SMB_1,HML_1,RF_1,date_1,Mkt-RF_2,SMB_2,HML_2,RF_2,date_2,Mkt-RF_3,SMB_3,HML_3,RF_3,date_3,Mkt-RF_4,SMB_4,HML_4,RF_4,date_4,Mkt-RF_5,SMB_5,HML_5,RF_5,date_5,Mkt-RF_6,SMB_6,HML_6,RF_6,date_6,Mkt-RF_7,SMB_7,HML_7,RF_7,date_7,Mkt-RF_8,SMB_8,HML_8,RF_8,date_8,Mkt-RF_9,SMB_9,HML_9,RF_9,date_9,Mkt-RF_10,SMB_10,HML_10,RF_10,date_10,index,b_mkt,b_smb,b_hml,er_CAPM,ar_CAPM,er_CAPM_1,ar_CAPM_1,er_CAPM_2,ar_CAPM_2,er_CAPM_3,ar_CAPM_3,er_CAPM_4,ar_CAPM_4,er_CAPM_5,ar_CAPM_5,er_CAPM_6,ar_CAPM_6,er_CAPM_7,ar_CAPM_7,er_CAPM_8,ar_CAPM_8,er_CAPM_9,ar_CAPM_9,er_CAPM_10,ar_CAPM_10,CAPM_CAR_1,CAPM_CAR_2,CAPM_CAR_3,CAPM_CAR_5,CAPM_CAR_10
Conagra Brands shares trading higher following FY20 guidance.,2019-04-10,CAG,2019-04-10 15:01:00+00:00,CONAGRA BRANDS INC,56274.0,20588710,0.06717496365308762,-0.008934441022574902,-0.01087100245058537,-0.005093113984912634,-0.002559644868597388,-0.002296031452715397,-0.004331930074840784,-0.02107414044439793,-0.02541669271886349,0.01610381714999676,0.0,2019-04-11,2019-04-12,2019-04-15,2019-04-16,2019-04-17,2019-04-18,2019-04-22,2019-04-23,2019-04-24,2019-04-25,0.48,0.97,-0.1,0.01,0.0,-0.31,0.41,0.01,2019-04-11,0.65,-0.5,0.65,0.01,2019-04-12,-0.09,-0.22,-0.53,0.01,2019-04-15,0.13,0.12,0.7,0.01,2019-04-16,-0.32,-0.7,0.83,0.01,2019-04-17,0.11,-0.25,-0.51,0.01,2019-04-18,0.11,-0.46,-0.56,0.01,2019-04-22,0.97,0.72,-0.48,0.01,2019-04-23,-0.23,0.27,-0.07,0.01,2019-04-24,-0.14,-0.75,-0.19,0.01,2019-04-25,493104.0,0.5661,0.3136,0.1204,0.28172800000000003,-0.21455303634691242,0.01,-0.018934441022574904,0.37796500000000005,-0.3888360024505854,-0.040949,0.035855886015087365,0.083593,-0.08615264486859739,-0.171152,0.1688559685472846,0.072271,-0.07660293007484079,0.072271,-0.09334514044439793,0.5591170000000001,-0.5845336927188636,-0.12020300000000002,0.1363068171499968,-0.06925400000000002,0.06925400000000002,-0.23348747736948733,-0.4077704434731603,-0.35298011643549804,0.11855920969377458,-0.3800649775408208
Conagra Brands Sees Prelim FY20 Organic Net Sales Growth Of About 1 Percent; Sees Prelim FY20 Adj. EPS From Cont Ops $2.10-$2.20 vs $2.17 Estimate,2019-04-10,CAG,2019-04-10 14:53:00+00:00,CONAGRA BRANDS INC,56274.0,20588710,0.06717496365308762,0.01394363213330507,-0.002083644038066268,-0.0005566994659602642,-0.003064083633944392,0.007544019259512424,0.004159670323133469,0.002071272116154432,0.005649767816066742,0.001507166074588895,0.01299773715436459,2019-04-11,2019-04-12,2019-04-15,2019-04-16,2019-04-17,2019-04-18,2019-04-22,2019-04-23,2019-04-24,2019-04-25,0.48,0.97,-0.1,0.01,0.0,-0.31,0.41,0.01,2019-04-11,0.65,-0.5,0.65,0.01,2019-04-12,-0.09,-0.22,-0.53,0.01,2019-04-15,0.13,0.12,0.7,0.01,2019-04-16,-0.32,-0.7,0.83,0.01,2019-04-17,0.11,-0.25,-0.51,0.01,2019-04-18,0.11,-0.46,-0.56,0.01,2019-04-22,0.97,0.72,-0.48,0.01,2019-04-23,-0.23,0.27,-0.07,0.01,2019-04-24,-0.14,-0.75,-0.19,0.01,2019-04-25,493104.0,0.5661,0.3136,0.1204,0.28172800000000003,-0.21455303634691242,0.01,0.003943632133305069,0.37796500000000005,-0.3800486440380663,-0.040949,0.040392300534039735,0.083593,-0.08665708363394439,-0.171152,0.17869601925951242,0.072271,-0.06811132967686653,0.072271,-0.07019972788384557,0.5591170000000001,-0.5534672321839333,-0.12020300000000002,0.12171016607458891,-0.06925400000000002,0.08225173715436461,-0.21060940421360735,-0.37610501190476125,-0.33965634350402657,0.13243123615960778,-0.3091203672561795
Conagra Brands Expects To Incur Up To $360 Million In Relation To Operational Expenditures Under Pinnacle Integration Restructuring Plan,2019-04-02,CAG,2019-04-02 15:33:00+00:00,CONAGRA BRANDS INC,56274.0,20588710,-0.008686202578246593,0.01394363213330507,-0.002083644038066268,-0.0005566994659602642,-0.003064083633944392,0.007544019259512424,0.004159670323133469,0.002071272116154432,0.005649767816066742,0.001507166074588895,0.01299773715436459,2019-04-03,2019-04-04,2019-04-05,2019-04-08,2019-04-09,2019-04-10,2019-04-11,2019-04-12,2019-04-15,2019-04-16,-0.05,-0.13,-0.44,0.01,0.27,0.22,-0.4,0.01,2019-04-03,0.19,0.21,0.93,0.01,2019-04-04,0.52,0.53,-0.08,0.01,2019-04-05,0.08,-0.29,0.1,0.01,2019-04-08,-0.65,-0.56,-0.14,0.01,2019-04-09,0.48,0.97,-0.1,0.01,2019-04-10,0.0,-0.31,0.41,0.01,2019-04-11,0.65,-0.5,0.65,0.01,2019-04-12,-0.09,-0.22,-0.53,0.01,2019-04-15,0.13,0.12,0.7,0.01,2019-04-16,449856.0,0.5264,0.1843,0.0434,-0.01632,0.007633797421753408,0.152128,-0.13818436786669494,0.11001599999999999,-0.11209964403806626,0.283728,-0.28428469946596024,0.052112,-0.05517608363394439,-0.33216,0.33970401925951244,0.262672,-0.25851232967686655,0.01,-0.007928727883845568,0.35216000000000003,-0.3465102321839333,-0.03737599999999999,0.03888316607458889,0.07843199999999999,-0.0654342628456354,-0.13055057044494153,-0.2502840119047612,-0.3963843435040265,0.00024323615960780698,-0.2997983672561795
UBS Initiates Coverage On The Cheesecake Factory Incorporated - Common Stock with Neutral Rating,2019-04-26,CAKE,2019-04-26 12:01:00+00:00,CHEESECAKE FACTORY INC,77902.0,16307210,0.01684940792620182,-0.004300664644688368,0.01521128788590431,-0.007644971832633018,-0.01954154297709465,0.006707521621137857,0.004378441721200943,-0.005875617265701294,0.002859822940081358,-0.001520874910056591,0.02075400203466415,2019-04-29,2019-04-30,2019-05-01,2019-05-02,2019-05-03,2019-05-06,2019-05-07,2019-05-08,2019-05-09,2019-05-10,0.53,0.43,0.07,0.01,0.18,0.08,0.65,0.01,2019-04-29,-0.04,-0.7,0.28,0.01,2019-04-30,-0.83,-0.1,-0.02,0.009,2019-05-01,-0.16,0.45,-0.27,0.009,2019-05-02,1.13,0.94,-0.27,0.009,2019-05-03,-0.39,0.6,-0.42,0.009,2019-05-06,-1.69,-0.28,0.5,0.009,2019-05-07,-0.22,-0.15,-0.32,0.009,2019-05-08,-0.28,0.08,0.12,0.009,2019-05-09,0.35,-0.37,0.08,0.009,2019-05-10,572999.0,0.4613,0.4493,0.0035,0.254489,-0.2376395920737982,0.09303399999999999,-0.09733466464468836,-0.008452,0.02366328788590431,-0.37387899999999996,0.36623402816736694,-0.064808,0.045266457022905354,0.530269,-0.5235614783788621,-0.170907,0.17528544172120095,-0.770597,0.7647213827342987,-0.092486,0.09534582294008136,-0.120164,0.11864312508994342,0.170455,-0.14970099796533584,-0.3349742567184866,-0.07367137675878405,0.38989731605327127,-0.11206099318858986,0.4807332961413264
"Cal-Maine Foods Q3 EPS $0.82 Beats $0.42 Estimate, Sales $383.992M Beat $370.76M Estimate",2019-04-01,CALM,2019-04-01 10:31:00+00:00,CAL MAINE FOODS INC,20598.0,12803020,-0.03047278895974159,0.01562498509883881,-0.02461536042392254,-0.006309141870588064,-0.01587307639420033,-0.01290321350097656,0.01307190116494894,0.01157898642122746,-0.001690994948148727,-0.006482034455984831,0.03275302425026894,2019-04-02,2019-04-03,2019-04-04,2019-04-05,2019-04-08,2019-04-09,2019-04-10,2019-04-11,2019-04-12,2019-04-15,1.19,-0.3,0.99,0.01,-0.05,-0.13,-0.44,0.01,2019-04-02,0.27,0.22,-0.4,0.01,2019-04-03,0.19,0.21,0.93,0.01,2019-04-04,0.52,0.53,-0.08,0.01,2019-04-05,0.08,-0.29,0.1,0.01,2019-04-08,-0.65,-0.56,-0.14,0.01,2019-04-09,0.48,0.97,-0.1,0.01,2019-04-10,0.0,-0.31,0.41,0.01,2019-04-11,0.65,-0.5,0.65,0.01,2019-04-12,-0.09,-0.22,-0.53,0.01,2019-04-15,442283.0,0.4922,0.6301,0.3519,0.595718,-0.6261907889597416,-0.014610000000000003,0.03023498509883881,0.14289400000000002,-0.16750936042392256,0.103518,-0.10982714187058806,0.265944,-0.28181707639420034,0.049376,-0.062279213500976566,-0.30993000000000004,0.323001901164949,0.246256,-0.23467701357877255,0.01,-0.011690994948148728,0.32993000000000006,-0.3364120344559849,-0.034298,0.06705102425026895,-0.5959558038609027,-0.13727437532508374,-0.2773365022945106,-0.453923431765765,-0.25500633106866477
Calix shares trading lower after the company cut its Q1 guidance figures.,2019-04-10,CALX,2019-04-10 12:43:00+00:00,CALIX INC,93272.0,13100M50,-0.1050632819533348,0.002965156687423587,-0.008869171142578125,-0.01938853412866592,0.005323243327438831,-0.004538609646260738,-0.00911853276193142,-0.00306748179718852,0.007692337036132813,0.0007633034256286919,-0.009153309278190136,2019-04-11,2019-04-12,2019-04-15,2019-04-16,2019-04-17,2019-04-18,2019-04-22,2019-04-23,2019-04-24,2019-04-25,0.48,0.97,-0.1,0.01,0.0,-0.31,0.41,0.01,2019-04-11,0.65,-0.5,0.65,0.01,2019-04-12,-0.09,-0.22,-0.53,0.01,2019-04-15,0.13,0.12,0.7,0.01,2019-04-16,-0.32,-0.7,0.83,0.01,2019-04-17,0.11,-0.25,-0.51,0.01,2019-04-18,0.11,-0.46,-0.56,0.01,2019-04-22,0.97,0.72,-0.48,0.01,2019-04-23,-0.23,0.27,-0.07,0.01,2019-04-24,-0.14,-0.75,-0.19,0.01,2019-04-25,496373.0,0.9714,0.5248,-0.0514,0.47627200000000003,-0.5813352819533348,0.01,-0.007034843312576413,0.64141,-0.6502791711425782,-0.07742600000000001,0.058037465871334085,0.13628200000000001,-0.13095875667256118,-0.300848,0.29630939035373927,0.116854,-0.12597253276193143,0.116854,-0.11992148179718852,0.952258,-0.9445656629638672,-0.213422,0.2141853034256287,-0.125996,0.11684269072180986,-0.5883701252659113,-0.6573140144551546,-0.5922417052712441,0.22338809955251215,-0.5631222930218094
"Calix Cuts Q1 Adj. EPS Guidance From $(0.07)-$(0.02) To $(0.12)-$(0.08) vs $(0.04) Est., Cuts Sales Guidance From $100M-$106M To $87.5M–$89.5M vs $102.95M Est.",2019-04-10,CALX,2019-04-10 12:34:00+00:00,CALIX INC,93272.0,13100M50,-0.1050632819533348,0.06809181720018387,0.002965156687423587,-0.008869171142578125,-0.01938853412866592,0.005323243327438831,-0.004538609646260738,-0.00911853276193142,-0.00306748179718852,0.007692337036132813,0.0007633034256286919,2019-04-11,2019-04-12,2019-04-15,2019-04-16,2019-04-17,2019-04-18,2019-04-22,2019-04-23,2019-04-24,2019-04-25,0.48,0.97,-0.1,0.01,0.0,-0.31,0.41,0.01,2019-04-11,0.65,-0.5,0.65,0.01,2019-04-12,-0.09,-0.22,-0.53,0.01,2019-04-15,0.13,0.12,0.7,0.01,2019-04-16,-0.32,-0.7,0.83,0.01,2019-04-17,0.11,-0.25,-0.51,0.01,2019-04-18,0.11,-0.46,-0.56,0.01,2019-04-22,0.97,0.72,-0.48,0.01,2019-04-23,-0.23,0.27,-0.07,0.01,2019-04-24,-0.14,-0.75,-0.19,0.01,2019-04-25,496373.0,0.9714,0.5248,-0.0514,0.47627200000000003,-0.5813352819533348,0.01,0.058091817200183866,0.64141,-0.6384448433125764,-0.07742600000000001,0.06855682885742188,0.13628200000000001,-0.15567053412866594,-0.300848,0.30617124332743884,0.116854,-0.12139260964626074,0.116854,-0.12597253276193143,0.952258,-0.9553254817971886,-0.213422,0.2211143370361328,-0.125996,0.1267593034256287,-0.523243464753151,-0.5803530261123926,-0.5698880144551546,0.21905753805619477,-0.5486457404161804
CalAmp Sees Q1 Adj. EPS $0.06-$0.12 vs $0.25 Est.,2019-04-30,CAMP,2019-04-30 21:07:00+00:00,CALAMP CORP,20670.0,12812610,0.02526313439011574,-0.001485641347244382,0.01785415783524513,-0.006009402684867382,-0.002451005391776562,0.001638039131648839,0.002289442112669349,0.004242100287228823,-0.009910651482641697,-0.006399727426469326,0.02113955281674862,2019-05-01,2019-05-02,2019-05-03,2019-05-06,2019-05-07,2019-05-08,2019-05-09,2019-05-10,2019-05-13,2019-05-14,-0.04,-0.7,0.28,0.01,-0.83,-0.1,-0.02,0.009,2019-05-01,-0.16,0.45,-0.27,0.009,2019-05-02,1.13,0.94,-0.27,0.009,2019-05-03,-0.39,0.6,-0.42,0.009,2019-05-06,-1.69,-0.28,0.5,0.009,2019-05-07,-0.22,-0.15,-0.32,0.009,2019-05-08,-0.28,0.08,0.12,0.009,2019-05-09,0.35,-0.37,0.08,0.009,2019-05-10,-2.67,-0.73,0.28,0.009,2019-05-13,0.93,0.4,-0.02,0.009,2019-05-14,586538.0,1.0979,1.3039,0.116,-0.033916,0.05917913439011574,-0.902257,0.9007713586527556,-0.166664,0.18451815783524514,1.2496269999999998,-1.2556364026848672,-0.419181,0.41672999460822346,-1.8464510000000003,1.8480890391316491,-0.23253800000000002,0.23482744211266937,-0.29841200000000007,0.3026541002872289,0.39326500000000003,-0.40317565148264173,-2.9223930000000005,2.915993272573531,1.030047,-1.0089074471832513,0.9599504930428713,1.0852895164880008,-1.0711182448496221,1.0091826310550054,3.8894807554391857
"CalAmp Q4 EPS $0.28 Beats $0.26 Estimate, Sales $84.38M Miss $88.58M Estimate",2019-04-30,CAMP,2019-04-30 21:05:00+00:00,CALAMP CORP,20670.0,12812610,0.02526313439011574,0.001858746400102973,-0.004553895443677902,-0.002372066956013441,0.006623630877584219,-0.0001687554613454267,0.005399991758167744,0.005203047301620245,0.0115211633965373,0.0,-0.001485641347244382,2019-05-01,2019-05-02,2019-05-03,2019-05-06,2019-05-07,2019-05-08,2019-05-09,2019-05-10,2019-05-13,2019-05-14,-0.04,-0.7,0.28,0.01,-0.83,-0.1,-0.02,0.009,2019-05-01,-0.16,0.45,-0.27,0.009,2019-05-02,1.13,0.94,-0.27,0.009,2019-05-03,-0.39,0.6,-0.42,0.009,2019-05-06,-1.69,-0.28,0.5,0.009,2019-05-07,-0.22,-0.15,-0.32,0.009,2019-05-08,-0.28,0.08,0.12,0.009,2019-05-09,0.35,-0.37,0.08,0.009,2019-05-10,-2.67,-0.73,0.28,0.009,2019-05-13,0.93,0.4,-0.02,0.009,2019-05-14,586538.0,1.0979,1.3039,0.116,-0.033916,0.05917913439011574,-0.902257,0.904115746400103,-0.166664,0.1621101045563221,1.2496269999999998,-1.2519990669560133,-0.419181,0.42580463087758424,-1.8464510000000003,1.8462822445386549,-0.23253800000000002,0.23793799175816777,-0.29841200000000007,0.3036150473016203,0.39326500000000003,-0.3817438366034627,-2.9223930000000005,2.9223930000000005,1.030047,-1.0315326413472443,0.9632948807902186,1.066225850956425,-1.0898889623996912,1.0200878084602258,3.8969518056477366
"CalAmp Partners With Trophy Group To Enhance Customer Experience, Deliver Advanced Connected Car, Safety Services",2019-04-23,CAMP,2019-04-23 12:05:00+00:00,CALAMP CORP,20670.0,12812610,0.02078691311180592,0.0009740482782945037,0.007135884370654821,-0.007729461416602135,-0.005517691839486361,-0.01452348940074444,0.006126824766397476,-0.02139564231038094,-0.002522665774449706,-0.002023313893005252,-0.01064364332705736,2019-04-24,2019-04-25,2019-04-26,2019-04-29,2019-04-30,2019-05-01,2019-05-02,2019-05-03,2019-05-06,2019-05-07,0.97,0.72,-0.48,0.01,-0.23,0.27,-0.07,0.01,2019-04-24,-0.14,-0.75,-0.19,0.01,2019-04-25,0.53,0.43,0.07,0.01,2019-04-26,0.18,0.08,0.65,0.01,2019-04-29,-0.04,-0.7,0.28,0.01,2019-04-30,-0.83,-0.1,-0.02,0.009,2019-05-01,-0.16,0.45,-0.27,0.009,2019-05-02,1.13,0.94,-0.27,0.009,2019-05-03,-0.39,0.6,-0.42,0.009,2019-05-06,-1.69,-0.28,0.5,0.009,2019-05-07,550440.0,1.0837,1.3135,0.0252,1.0611890000000002,-1.0404020868881942,-0.23925100000000002,0.24022504827829452,-0.141718,0.14885388437065483,0.5843610000000001,-0.5920904614166023,0.20506600000000003,-0.2105836918394864,-0.033348,0.018824510599255564,-0.890471,0.8965978247663975,-0.164392,0.14299635768961907,1.2335809999999998,-1.2361036657744495,-0.41364300000000004,0.4116196861069948,-1.8224530000000003,1.811809356672943,-0.8001770386098997,0.3890789326489493,-0.44323657704594743,-0.783849642656833,2.0457440700607603
Camtek Wins $7M Order For Multiple Systems,2019-04-08,CAMT,2019-04-08 12:30:00+00:00,CAMTEK LTD,88427.0,M2079110,0.06224486231803894,-0.01135882176458836,0.001418418018147349,0.002691252855584025,0.006074308417737484,0.003791022812947631,-0.006854075938463211,0.007183128502219915,0.00335614406503737,-0.005296128802001476,-0.003502872306853533,2019-04-09,2019-04-10,2019-04-11,2019-04-12,2019-04-15,2019-04-16,2019-04-17,2019-04-18,2019-04-22,2019-04-23,0.08,-0.29,0.1,0.01,-0.65,-0.56,-0.14,0.01,2019-04-09,0.48,0.97,-0.1,0.01,2019-04-10,0.0,-0.31,0.41,0.01,2019-04-11,0.65,-0.5,0.65,0.01,2019-04-12,-0.09,-0.22,-0.53,0.01,2019-04-15,0.13,0.12,0.7,0.01,2019-04-16,-0.32,-0.7,0.83,0.01,2019-04-17,0.11,-0.25,-0.51,0.01,2019-04-18,0.11,-0.46,-0.56,0.01,2019-04-22,0.97,0.72,-0.48,0.01,2019-04-23,480312.0,1.2582,0.4213,0.1472,0.11065599999999999,-0.04841113768196105,-0.80783,0.7964711782354117,0.6139359999999999,-0.6125175819818526,0.01,-0.007308747144415975,0.8278300000000001,-0.8217556915822626,-0.103238,0.10702902281294763,0.17356600000000003,-0.18042007593846324,-0.392624,0.3998071285022199,0.148402,-0.14504585593496264,0.148402,-0.15369812880200148,1.230454,-1.2339568723068535,0.7480600405534507,0.18395359625355912,-0.6198263291262686,-0.722035415913731,-1.2062847816671134
Can-Fite Biopharma Recieves a $1M Payment From CKD for Distribution of Namodenoson in South Korea,2019-04-15,CANF,2019-04-15 11:14:00+00:00,CAN FITE BIOPHARMA LTD,14272.0,13471N30,-0.01474298629909754,0.003374730003997684,0.02408180944621563,0.006962674204260111,-0.004696681164205074,-0.008520140312612057,-0.02102057635784149,0.01444969139993191,0.004259846638888121,-0.01179744675755501,0.01220651902258396,2019-04-16,2019-04-17,2019-04-18,2019-04-22,2019-04-23,2019-04-24,2019-04-25,2019-04-26,2019-04-29,2019-04-30,-0.09,-0.22,-0.53,0.01,0.13,0.12,0.7,0.01,2019-04-16,-0.32,-0.7,0.83,0.01,2019-04-17,0.11,-0.25,-0.51,0.01,2019-04-18,0.11,-0.46,-0.56,0.01,2019-04-22,0.97,0.72,-0.48,0.01,2019-04-23,-0.23,0.27,-0.07,0.01,2019-04-24,-0.14,-0.75,-0.19,0.01,2019-04-25,0.53,0.43,0.07,0.01,2019-04-26,0.18,0.08,0.65,0.01,2019-04-29,-0.04,-0.7,0.28,0.01,2019-04-30,511944.0,0.2898,0.4222,-0.0581,-0.016082,0.0013390137009024593,0.047674,-0.04429926999600232,-0.082736,0.10681780944621563,0.041878000000000005,-0.034915325795739895,0.041878000000000005,-0.04657468116420508,0.291106,-0.29962614031261203,-0.056654,0.03563342364215851,-0.030572000000000002,0.04502169139993191,0.16359400000000002,-0.1593341533611119,0.062164,-0.073961446757555,-0.0015919999999999997,0.01379851902258396,-0.042960256295099856,0.06251853945021332,0.07190248365047575,-0.381116147272557,-0.4384681063666046
Can-Fite BioPharma 13G From Intracoastal Capital Shows New 9.99% Stake,2019-04-12,CANF,2019-04-12 10:31:00+00:00,CAN FITE BIOPHARMA LTD,14272.0,13471N30,-0.02421046607196331,0.003615971654653549,0.008075556717813015,-0.001478959224186838,0.0003703580587171018,-0.003454736666753888,-0.01015228126198053,-0.003752288175746799,0.007909569889307022,0.0,-0.003487777663394809,2019-04-15,2019-04-16,2019-04-17,2019-04-18,2019-04-22,2019-04-23,2019-04-24,2019-04-25,2019-04-26,2019-04-29,0.65,-0.5,0.65,0.01,-0.09,-0.22,-0.53,0.01,2019-04-15,0.13,0.12,0.7,0.01,2019-04-16,-0.32,-0.7,0.83,0.01,2019-04-17,0.11,-0.25,-0.51,0.01,2019-04-18,0.11,-0.46,-0.56,0.01,2019-04-22,0.97,0.72,-0.48,0.01,2019-04-23,-0.23,0.27,-0.07,0.01,2019-04-24,-0.14,-0.75,-0.19,0.01,2019-04-25,0.53,0.43,0.07,0.01,2019-04-26,0.18,0.08,0.65,0.01,2019-04-29,504733.0,0.2864,0.4168,-0.0676,0.19616,-0.2203704660719633,-0.015776,0.019391971654653548,0.047232,-0.03915644328218699,-0.081648,0.08016904077581316,0.041504,-0.0411336419412829,0.041504,-0.04495873666675389,0.287808,-0.29796028126198054,-0.055872,0.0521197118242532,-0.030095999999999998,0.03800556988930702,0.16179200000000002,-0.16179200000000002,0.061551999999999996,-0.0650397776633948,-0.20097849441730975,-0.01976447162753344,0.04101259749362617,-0.005923337832223624,-0.47962551387856905
Can-Fite BioPharma shares are trading lower after the company reported a $3.2 million registered direct offering.,2019-04-02,CANF,2019-04-02 13:26:00+00:00,CAN FITE BIOPHARMA LTD,14272.0,13471N30,-0.2642414271831512,-0.004790686536580324,0.00772739527747035,0.001382785732857883,-0.01067042537033558,0.000126914557768032,0.006089867558330297,0.0025220294483006,0.007169807329773903,-0.004995647817850113,0.002133778994902968,2019-04-03,2019-04-04,2019-04-05,2019-04-08,2019-04-09,2019-04-10,2019-04-11,2019-04-12,2019-04-15,2019-04-16,-0.05,-0.13,-0.44,0.01,0.27,0.22,-0.4,0.01,2019-04-03,0.19,0.21,0.93,0.01,2019-04-04,0.52,0.53,-0.08,0.01,2019-04-05,0.08,-0.29,0.1,0.01,2019-04-08,-0.65,-0.56,-0.14,0.01,2019-04-09,0.48,0.97,-0.1,0.01,2019-04-10,0.0,-0.31,0.41,0.01,2019-04-11,0.65,-0.5,0.65,0.01,2019-04-12,-0.09,-0.22,-0.53,0.01,2019-04-15,0.13,0.12,0.7,0.01,2019-04-16,447081.0,0.3262,0.4403,-0.011,-0.006310000000000001,-0.2579314271831512,0.098074,-0.10286468653658032,0.071978,-0.06425060472252965,0.179624,-0.17824121426714212,0.036096,-0.04676642537033558,-0.20203,0.20215691455776802,0.166576,-0.1604861324416697,0.01,-0.0074779705516994,0.22203,-0.2148601926702261,-0.019358,0.014362352182149887,0.052406,-0.05027222100509703,-0.3607961137197315,-0.16711529125910995,-0.24249181898967176,-0.0228507250797097,-0.21657724992877436
Can-Fite BioPharma Reports $3.2M Registered Direct Offering,2019-04-02,CANF,2019-04-02 13:02:00+00:00,CAN FITE BIOPHARMA LTD,14272.0,13471N30,-0.2642414271831512,0.008978690952062607,0.002101077232509851,-0.01813025586307049,-0.001758565311320126,-0.001887523918412626,-0.004790686536580324,0.00772739527747035,0.001382785732857883,-0.01067042537033558,0.000126914557768032,2019-04-03,2019-04-04,2019-04-05,2019-04-08,2019-04-09,2019-04-10,2019-04-11,2019-04-12,2019-04-15,2019-04-16,-0.05,-0.13,-0.44,0.01,0.27,0.22,-0.4,0.01,2019-04-03,0.19,0.21,0.93,0.01,2019-04-04,0.52,0.53,-0.08,0.01,2019-04-05,0.08,-0.29,0.1,0.01,2019-04-08,-0.65,-0.56,-0.14,0.01,2019-04-09,0.48,0.97,-0.1,0.01,2019-04-10,0.0,-0.31,0.41,0.01,2019-04-11,0.65,-0.5,0.65,0.01,2019-04-12,-0.09,-0.22,-0.53,0.01,2019-04-15,0.13,0.12,0.7,0.01,2019-04-16,447081.0,0.3262,0.4403,-0.011,-0.006310000000000001,-0.2579314271831512,0.098074,-0.08909530904793739,0.071978,-0.06987692276749015,0.179624,-0.1977542558630705,0.036096,-0.03785456531132013,-0.20203,0.20014247608158736,0.166576,-0.17136668653658033,0.01,-0.00227260472252965,0.22203,-0.22064721426714212,-0.019358,0.00868757462966442,0.052406,-0.05227908544223197,-0.3470267362310886,-0.15897223181542752,-0.26763117863056063,-0.035466345092803275,-0.23773554025723231
Meta Financial Group shares are trading higher after B. Riley upgraded the company's stock from Neutral to Buy and raised its price target from $25 to $33.,2019-04-26,CASH,2019-04-26 14:30:00+00:00,PATHWARD FINANCIAL INC,79571.0,59100U10,0.144615426659584,0.01146498788148165,0.0007556367199867964,0.002265294548124075,0.01933702826499939,0.0,-0.03054943680763245,0.003557896008715034,-0.004558123648166656,-0.01170193031430244,-0.01750322617590427,2019-04-29,2019-04-30,2019-05-01,2019-05-02,2019-05-03,2019-05-06,2019-05-07,2019-05-08,2019-05-09,2019-05-10,0.53,0.43,0.07,0.01,0.18,0.08,0.65,0.01,2019-04-29,-0.04,-0.7,0.28,0.01,2019-04-30,-0.83,-0.1,-0.02,0.009,2019-05-01,-0.16,0.45,-0.27,0.009,2019-05-02,1.13,0.94,-0.27,0.009,2019-05-03,-0.39,0.6,-0.42,0.009,2019-05-06,-1.69,-0.28,0.5,0.009,2019-05-07,-0.22,-0.15,-0.32,0.009,2019-05-08,-0.28,0.08,0.12,0.009,2019-05-09,0.35,-0.37,0.08,0.009,2019-05-10,573157.0,1.0051,1.2421,1.2704,0.542703,-0.39808757334041606,0.19091800000000003,-0.17945301211851838,-0.030204,0.030959636719986798,-0.825233,0.8274982945481241,-0.151816,0.1711530282649994,1.144763,-1.144763,-0.382989,0.3524395631923676,-1.6896190000000002,1.6931768960087152,-0.212122,0.20756387635183335,-0.27242800000000006,0.2607260696856976,0.360785,-0.3782882261759043,-0.5775405854589344,-0.14849337539853158,0.8584579312681109,-0.14611167718687645,0.9908551790627095
