headline,date,ticker,datetime_utc,company_name,permno,cusip,ret,ret_f1,ret_f2,ret_f3,ret_f4,ret_f5,ret_f6,ret_f7,ret_f8,ret_f9,ret_f10,date1,date2,date3,date4,date5,date6,date7,date8,date9,date10,Mkt-RF,SMB,HML,RF,Mkt-RF_1,SMB_1,HML_1,RF_1,date_1,Mkt-RF_2,SMB_2,HML_2,RF_2,date_2,Mkt-RF_3,SMB_3,HML_3,RF_3,date_3,Mkt-RF_4,SMB_4,HML_4,RF_4,date_4,Mkt-RF_5,SMB_5,HML_5,RF_5,date_5,Mkt-RF_6,SMB_6,HML_6,RF_6,date_6,Mkt-RF_7,SMB_7,HML_7,RF_7,date_7,Mkt-RF_8,SMB_8,HML_8,RF_8,date_8,Mkt-RF_9,SMB_9,HML_9,RF_9,date_9,Mkt-RF_10,SMB_10,HML_10,RF_10,date_10,index,b_mkt,b_smb,b_hml,er_CAPM,ar_CAPM,er_CAPM_1,ar_CAPM_1,er_CAPM_2,ar_CAPM_2,er_CAPM_3,ar_CAPM_3,er_CAPM_4,ar_CAPM_4,er_CAPM_5,ar_CAPM_5,er_CAPM_6,ar_CAPM_6,er_CAPM_7,ar_CAPM_7,er_CAPM_8,ar_CAPM_8,er_CAPM_9,ar_CAPM_9,er_CAPM_10,ar_CAPM_10,CAPM_CAR_1,CAPM_CAR_2,CAPM_CAR_3,CAPM_CAR_5,CAPM_CAR_10
Cameco Option Alert: Jun 19 $9 Calls Sweep (2) near the Ask: 1200 @ $0.875 vs 648 OI; Earnings 2/7 After Close [est] Ref=$8.78,2019-12-20,CCJ,2019-12-20 16:02:00+00:00,CAMECO CORP,83188.0,13321L10,-0.01818180084228516,-0.008124028332531452,-0.01588481850922108,-0.00882729608565569,0.01424939930438995,0.02985445596277714,0.0043849041685462,-0.005093356594443321,-0.006582166068255901,0.0100613459944725,-0.01895040832459927,2019-12-23,2019-12-24,2019-12-26,2019-12-27,2019-12-30,2019-12-31,2020-01-02,2020-01-03,2020-01-06,2020-01-07,0.48,-0.3,-0.3,0.007,0.1,0.19,-0.35,0.007,2019-12-23,0.01,0.39,0.0,0.007,2019-12-24,0.48,-0.54,0.0,0.007,2019-12-26,-0.1,-0.53,-0.07,0.007,2019-12-27,-0.57,0.19,0.56,0.007,2019-12-30,0.28,-0.01,0.12,0.007,2019-12-31,,,,,,,,,,,,,,,,,,,,,1780369.0,0.8075,0.4033,0.5767,0.3946,-0.41278180084228516,0.08775000000000001,-0.09587402833253146,0.015075000000000002,-0.030959818509221082,0.3946,-0.4034272960856557,-0.07375,0.08799939930438995,-0.45327499999999993,0.48312945596277707,0.23310000000000003,-0.22871509583145383,,,,,,,,,-0.5086558291748167,-0.12683384684175253,-0.4343871145948768,0.1677015591815113,
Cameco Option Alert: Mar 20 $9 Calls at the Ask: 1500 @ $0.551 vs 19692 OI; Earnings 2/7 After Close [est] Ref=$8.73,2019-12-17,CCJ,2019-12-17 15:46:00+00:00,CAMECO CORP,83188.0,13321L10,-0.02130050770938396,-0.008124028332531452,-0.01588481850922108,-0.00882729608565569,0.01424939930438995,0.02985445596277714,0.0043849041685462,-0.005093356594443321,-0.006582166068255901,0.0100613459944725,-0.01895040832459927,2019-12-18,2019-12-19,2019-12-20,2019-12-23,2019-12-24,2019-12-26,2019-12-27,2019-12-30,2019-12-31,2020-01-02,0.1,0.41,0.67,0.007,-0.05,0.2,0.09,0.007,2019-12-18,0.43,-0.02,-0.42,0.007,2019-12-19,0.48,-0.3,-0.3,0.007,2019-12-20,0.1,0.19,-0.35,0.007,2019-12-23,0.01,0.39,0.0,0.007,2019-12-24,0.48,-0.54,0.0,0.007,2019-12-26,-0.1,-0.53,-0.07,0.007,2019-12-27,-0.57,0.19,0.56,0.007,2019-12-30,0.28,-0.01,0.12,0.007,2019-12-31,,,,,,1758391.0,0.822,0.4027,0.5729,0.0892,-0.11050050770938397,-0.0341,0.025975971667468546,0.36046,-0.3763448185092211,0.40156,-0.41038729608565566,0.0892,-0.07495060069561005,0.015220000000000001,0.01463445596277714,0.40156,-0.3971750958314538,-0.07519999999999999,0.07010664340555667,-0.46153999999999995,0.45495783393174405,0.23716,-0.2270986540055275,,,-0.08452453604191543,-0.3503688468417525,-0.7867321145948767,-0.4707034408184886,
Cameco Option Alert: Jan 17 $10 Calls at the Ask: 1789 @ $0.15 vs 12567 OI; Earnings 2/7 After Close [est] Ref=$9.12,2019-12-09,CCJ,2019-12-09 20:43:00+00:00,CAMECO CORP,83188.0,13321L10,-0.0665302500128746,-0.008124028332531452,-0.01588481850922108,-0.00882729608565569,0.01424939930438995,0.02985445596277714,0.0043849041685462,-0.005093356594443321,-0.006582166068255901,0.0100613459944725,-0.01895040832459927,2019-12-10,2019-12-11,2019-12-12,2019-12-13,2019-12-16,2019-12-17,2019-12-18,2019-12-19,2019-12-20,2019-12-23,-0.33,0.37,0.11,0.007,-0.08,0.31,-0.09,0.007,2019-12-10,0.28,-0.07,0.13,0.007,2019-12-11,0.9,-0.14,1.14,0.007,2019-12-12,-0.03,-0.27,-0.54,0.007,2019-12-13,0.74,0.02,-0.04,0.007,2019-12-16,0.1,0.41,0.67,0.007,2019-12-17,-0.05,0.2,0.09,0.007,2019-12-18,0.43,-0.02,-0.42,0.007,2019-12-19,0.48,-0.3,-0.3,0.007,2019-12-20,0.1,0.19,-0.35,0.007,2019-12-23,1714391.0,0.8417,0.4374,0.4928,-0.27076100000000003,0.20423074998712543,-0.06033600000000001,0.052211971667468556,0.24267600000000003,-0.25856081850922114,0.76453,-0.7733572960856557,-0.018251,0.03250039930438995,0.629858,-0.6000035440372229,0.09117000000000001,-0.08678509583145382,-0.035085000000000005,0.029991643405556684,0.368931,-0.3755131660682559,0.411016,-0.4009546540055275,0.09117000000000001,-0.11012040832459928,0.256442721654594,-0.2063488468417526,-1.0319181145948768,-1.3408604408184885,-1.5433852248615025
Cameco Option Alert: Jan 17 $10 Calls Sweep (44) near the Ask: 3170 @ $0.15 vs 12567 OI; Earnings 2/7 After Close [est] Ref=$9.155,2019-12-09,CCJ,2019-12-09 20:29:00+00:00,CAMECO CORP,83188.0,13321L10,-0.0665302500128746,-0.008124028332531452,-0.01588481850922108,-0.00882729608565569,0.01424939930438995,0.02985445596277714,0.0043849041685462,-0.005093356594443321,-0.006582166068255901,0.0100613459944725,-0.01895040832459927,2019-12-10,2019-12-11,2019-12-12,2019-12-13,2019-12-16,2019-12-17,2019-12-18,2019-12-19,2019-12-20,2019-12-23,-0.33,0.37,0.11,0.007,-0.08,0.31,-0.09,0.007,2019-12-10,0.28,-0.07,0.13,0.007,2019-12-11,0.9,-0.14,1.14,0.007,2019-12-12,-0.03,-0.27,-0.54,0.007,2019-12-13,0.74,0.02,-0.04,0.007,2019-12-16,0.1,0.41,0.67,0.007,2019-12-17,-0.05,0.2,0.09,0.007,2019-12-18,0.43,-0.02,-0.42,0.007,2019-12-19,0.48,-0.3,-0.3,0.007,2019-12-20,0.1,0.19,-0.35,0.007,2019-12-23,1714391.0,0.8417,0.4374,0.4928,-0.27076100000000003,0.20423074998712543,-0.06033600000000001,0.052211971667468556,0.24267600000000003,-0.25856081850922114,0.76453,-0.7733572960856557,-0.018251,0.03250039930438995,0.629858,-0.6000035440372229,0.09117000000000001,-0.08678509583145382,-0.035085000000000005,0.029991643405556684,0.368931,-0.3755131660682559,0.411016,-0.4009546540055275,0.09117000000000001,-0.11012040832459928,0.256442721654594,-0.2063488468417526,-1.0319181145948768,-1.3408604408184885,-1.5433852248615025
Shares of uranium producer Cameco are trading lower. Not currently seeing an company-specific news.,2019-12-09,CCJ,2019-12-09 16:53:00+00:00,CAMECO CORP,83188.0,13321L10,-0.0665302500128746,-0.008124028332531452,-0.01588481850922108,-0.00882729608565569,0.01424939930438995,0.02985445596277714,0.0043849041685462,-0.005093356594443321,-0.006582166068255901,0.0100613459944725,-0.01895040832459927,2019-12-10,2019-12-11,2019-12-12,2019-12-13,2019-12-16,2019-12-17,2019-12-18,2019-12-19,2019-12-20,2019-12-23,-0.33,0.37,0.11,0.007,-0.08,0.31,-0.09,0.007,2019-12-10,0.28,-0.07,0.13,0.007,2019-12-11,0.9,-0.14,1.14,0.007,2019-12-12,-0.03,-0.27,-0.54,0.007,2019-12-13,0.74,0.02,-0.04,0.007,2019-12-16,0.1,0.41,0.67,0.007,2019-12-17,-0.05,0.2,0.09,0.007,2019-12-18,0.43,-0.02,-0.42,0.007,2019-12-19,0.48,-0.3,-0.3,0.007,2019-12-20,0.1,0.19,-0.35,0.007,2019-12-23,1714391.0,0.8417,0.4374,0.4928,-0.27076100000000003,0.20423074998712543,-0.06033600000000001,0.052211971667468556,0.24267600000000003,-0.25856081850922114,0.76453,-0.7733572960856557,-0.018251,0.03250039930438995,0.629858,-0.6000035440372229,0.09117000000000001,-0.08678509583145382,-0.035085000000000005,0.029991643405556684,0.368931,-0.3755131660682559,0.411016,-0.4009546540055275,0.09117000000000001,-0.11012040832459928,0.256442721654594,-0.2063488468417526,-1.0319181145948768,-1.3408604408184885,-1.5433852248615025
Cameco shares are trading higher in sympathy with the overall market amid a rally in US equities following strong November jobs data. NOTE: The stock is also trading on above-average volume.,2019-12-06,CCJ,2019-12-06 20:10:00+00:00,CAMECO CORP,83188.0,13321L10,0.05166851356625557,-0.008124028332531452,-0.01588481850922108,-0.00882729608565569,0.01424939930438995,0.02985445596277714,0.0043849041685462,-0.005093356594443321,-0.006582166068255901,0.0100613459944725,-0.01895040832459927,2019-12-09,2019-12-10,2019-12-11,2019-12-12,2019-12-13,2019-12-16,2019-12-17,2019-12-18,2019-12-19,2019-12-20,0.91,0.24,0.37,0.007,-0.33,0.37,0.11,0.007,2019-12-09,-0.08,0.31,-0.09,0.007,2019-12-10,0.28,-0.07,0.13,0.007,2019-12-11,0.9,-0.14,1.14,0.007,2019-12-12,-0.03,-0.27,-0.54,0.007,2019-12-13,0.74,0.02,-0.04,0.007,2019-12-16,0.1,0.41,0.67,0.007,2019-12-17,-0.05,0.2,0.09,0.007,2019-12-18,0.43,-0.02,-0.42,0.007,2019-12-19,0.48,-0.3,-0.3,0.007,2019-12-20,1707062.0,0.8343,0.4816,0.4841,0.766213,-0.7145444864337445,-0.26831900000000003,0.2601949716674686,-0.05974400000000001,0.04385918149077893,0.24060400000000004,-0.24943129608565573,0.75787,-0.7436206006956101,-0.018029,0.04788345596277714,0.624382,-0.6199970958314538,0.09043000000000001,-0.09552335659444333,-0.034715,0.0281328339317441,0.365749,-0.3556876540055275,0.407464,-0.42641440832459926,-0.4543495147662759,0.3040541531582475,-0.2055721145948768,-0.9451684408184887,-1.4216062248615027
Cameco Option Alert: Jan 17 $9 Calls Sweep (23) near the Ask: 505 @ $0.696 vs 28619 OI; Ref=$9.4099,2019-12-05,CCJ,2019-12-05 14:35:00+00:00,CAMECO CORP,83188.0,13321L10,-0.006417157128453255,-0.008124028332531452,-0.01588481850922108,-0.00882729608565569,0.01424939930438995,0.02985445596277714,0.0043849041685462,-0.005093356594443321,-0.006582166068255901,0.0100613459944725,-0.01895040832459927,2019-12-06,2019-12-09,2019-12-10,2019-12-11,2019-12-12,2019-12-13,2019-12-16,2019-12-17,2019-12-18,2019-12-19,0.13,-0.21,0.46,0.007,0.91,0.24,0.37,0.007,2019-12-06,-0.33,0.37,0.11,0.007,2019-12-09,-0.08,0.31,-0.09,0.007,2019-12-10,0.28,-0.07,0.13,0.007,2019-12-11,0.9,-0.14,1.14,0.007,2019-12-12,-0.03,-0.27,-0.54,0.007,2019-12-13,0.74,0.02,-0.04,0.007,2019-12-16,0.1,0.41,0.67,0.007,2019-12-17,-0.05,0.2,0.09,0.007,2019-12-18,0.43,-0.02,-0.42,0.007,2019-12-19,1699733.0,0.8174,0.4719,0.4636,0.11326200000000002,-0.11967915712845327,0.750834,-0.7589580283325315,-0.26274200000000003,0.24685718149077895,-0.058392000000000006,0.04956470391434432,0.23587200000000003,-0.22162260069561007,0.74266,-0.7128055440372228,-0.017522,0.0219069041685462,0.611876,-0.6169693565944433,0.08874000000000001,-0.09532216606825591,-0.033870000000000004,0.0439313459944725,0.358482,-0.3774324083245993,-0.8786371854609847,-0.5121008468417525,0.29642188540512326,-0.8848634408184886,-1.7366912248615025
"Ball Shares Dip Over Past Few Minutes On Reports Florida Caribbean Distillery Plans To Invest $120M To Build Aluminum Beverage Plant: Citi Views This As Potential Negative For Ball, Crown Holdings And Ardagh",2019-12-06,CCK,2019-12-06 16:55:00+00:00,CROWN HOLDINGS INC,17726.0,22836810,-0.0214955136179924,-0.01163402013480663,0.0,-0.006420590449124575,0.01346261519938707,0.0309003684669733,0.005684687290340662,0.002055545570328832,-0.03589747473597527,-0.01702126115560532,0.01028141472488642,2019-12-09,2019-12-10,2019-12-11,2019-12-12,2019-12-13,2019-12-16,2019-12-17,2019-12-18,2019-12-19,2019-12-20,0.91,0.24,0.37,0.007,-0.33,0.37,0.11,0.007,2019-12-09,-0.08,0.31,-0.09,0.007,2019-12-10,0.28,-0.07,0.13,0.007,2019-12-11,0.9,-0.14,1.14,0.007,2019-12-12,-0.03,-0.27,-0.54,0.007,2019-12-13,0.74,0.02,-0.04,0.007,2019-12-16,0.1,0.41,0.67,0.007,2019-12-17,-0.05,0.2,0.09,0.007,2019-12-18,0.43,-0.02,-0.42,0.007,2019-12-19,0.48,-0.3,-0.3,0.007,2019-12-20,1704966.0,0.8563,0.0904,-0.0089,0.786233,-0.8077285136179924,-0.27557899999999996,0.26394497986519333,-0.061503999999999996,0.061503999999999996,0.246764,-0.25318459044912456,0.77767,-0.7642073848006129,-0.018688999999999997,0.0495893684669733,0.640662,-0.6349773127096593,0.09263,-0.09057445442967117,-0.035815,-8.247473597527283e-05,0.37520899999999996,-0.3922302611556053,0.41802399999999995,-0.40774258527511353,-0.543783533752799,0.32544897986519333,-0.19168059044912455,-0.9678026067827641,-1.4760177198390512
"Nomura Maintains Neutral on Carnival, Lowers Price Target to $45",2019-12-24,CCL,2019-12-24 14:53:00+00:00,CARNIVAL CORP,75154.0,14365830,-0.006242678500711918,0.1157195717096329,-0.03568769991397858,0.003084036987274885,0.01114523410797119,-0.02090457081794739,0.02368014678359032,-0.03868033364415169,0.04773171991109848,-0.01317772548645735,0.02556276693940163,2019-12-26,2019-12-27,2019-12-30,2019-12-31,2020-01-02,2020-01-03,2020-01-06,2020-01-07,2020-01-08,2020-01-09,0.01,0.39,0.0,0.007,0.48,-0.54,0.0,0.007,2019-12-26,-0.1,-0.53,-0.07,0.007,2019-12-27,-0.57,0.19,0.56,0.007,2019-12-30,0.28,-0.01,0.12,0.007,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1794288.0,0.9952,0.3841,0.4348,0.016952000000000002,-0.02319467850071192,0.48469599999999996,-0.36897642829036703,-0.09251999999999999,0.056832300086021414,-0.560264,0.5633480369872749,0.285656,-0.27451076589202883,,,,,,,,,,,,,-0.39217110679107897,-0.3121441282043456,0.6201803370732963,,
"Barclays Maintains Equal-Weight on Carnival, Raises Price Target to $53",2019-12-24,CCL,2019-12-24 14:10:00+00:00,CARNIVAL CORP,75154.0,14365830,-0.006242678500711918,-0.02966772019863129,-0.01386058516800404,0.01446880400180817,0.01833736151456833,-0.02040817216038704,0.05147060006856918,-0.04040400311350822,0.004858256317675114,-0.002014473779127002,0.02987483888864517,2019-12-26,2019-12-27,2019-12-30,2019-12-31,2020-01-02,2020-01-03,2020-01-06,2020-01-07,2020-01-08,2020-01-09,0.01,0.39,0.0,0.007,0.48,-0.54,0.0,0.007,2019-12-26,-0.1,-0.53,-0.07,0.007,2019-12-27,-0.57,0.19,0.56,0.007,2019-12-30,0.28,-0.01,0.12,0.007,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1794288.0,0.9952,0.3841,0.4348,0.016952000000000002,-0.02319467850071192,0.48469599999999996,-0.5143637201986313,-0.09251999999999999,0.07865941483199596,-0.560264,0.5747328040018082,0.285656,-0.2673186384854317,,,,,,,,,,,,,-0.5375583986993432,-0.43570430536663535,0.6533922188338042,,
Standpoint Research Upgrades Carnival to Buy,2019-12-23,CCL,2019-12-23 15:01:00+00:00,CARNIVAL CORP,75154.0,14365830,0.02091215364634991,0.07565109431743622,0.03689466044306755,0.05077838525176048,-0.06490300595760345,0.002263276604935527,0.004892776254564524,-0.005618034396320581,0.001129969372414052,-0.03310756757855415,-0.0007782279280945659,2019-12-24,2019-12-26,2019-12-27,2019-12-30,2019-12-31,2020-01-02,2020-01-03,2020-01-06,2020-01-07,2020-01-08,0.1,0.19,-0.35,0.007,0.01,0.39,0.0,0.007,2019-12-24,0.48,-0.54,0.0,0.007,2019-12-26,-0.1,-0.53,-0.07,0.007,2019-12-27,-0.57,0.19,0.56,0.007,2019-12-30,0.28,-0.01,0.12,0.007,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,1786966.0,1.012,0.3623,0.4452,0.10820000000000002,-0.08728784635365011,0.01712,0.05853109431743622,0.49276,-0.4558653395569324,-0.0942,0.1449783852517605,-0.5698399999999999,0.5049369940423964,0.29036000000000006,-0.28809672339506454,,,,,,,,,,,-0.02875675203621389,-0.39733424523949623,-0.31088695430517194,0.36181865589909246,
"SunTrust Robinson Humphrey Maintains Hold on Carnival, Raises Price Target to $51",2019-12-23,CCL,2019-12-23 14:19:00+00:00,CARNIVAL CORP,75154.0,14365830,0.02091215364634991,0.068506620824337,-0.003690033219754696,0.0763888731598854,0.02365588024258614,0.01638660952448845,0.07565109431743622,0.03689466044306755,0.05077838525176048,-0.06490300595760345,0.002263276604935527,2019-12-24,2019-12-26,2019-12-27,2019-12-30,2019-12-31,2020-01-02,2020-01-03,2020-01-06,2020-01-07,2020-01-08,0.1,0.19,-0.35,0.007,0.01,0.39,0.0,0.007,2019-12-24,0.48,-0.54,0.0,0.007,2019-12-26,-0.1,-0.53,-0.07,0.007,2019-12-27,-0.57,0.19,0.56,0.007,2019-12-30,0.28,-0.01,0.12,0.007,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,1786966.0,1.012,0.3623,0.4452,0.10820000000000002,-0.08728784635365011,0.01712,0.05138662082433701,0.49276,-0.49645003321975467,-0.0942,0.1705888731598854,-0.5698399999999999,0.593495880242586,0.29036000000000006,-0.2739733904755116,,,,,,,,,,,-0.0359012255293131,-0.4450634123954177,-0.32586116005986926,0.4901113629269599,
"Deutsche Bank Maintains Hold on Carnival, Raises Price Target to $53",2019-12-23,CCL,2019-12-23 14:19:00+00:00,CARNIVAL CORP,75154.0,14365830,0.02091215364634991,0.068506620824337,-0.003690033219754696,0.0763888731598854,0.02365588024258614,0.01638660952448845,0.07565109431743622,0.03689466044306755,0.05077838525176048,-0.06490300595760345,0.002263276604935527,2019-12-24,2019-12-26,2019-12-27,2019-12-30,2019-12-31,2020-01-02,2020-01-03,2020-01-06,2020-01-07,2020-01-08,0.1,0.19,-0.35,0.007,0.01,0.39,0.0,0.007,2019-12-24,0.48,-0.54,0.0,0.007,2019-12-26,-0.1,-0.53,-0.07,0.007,2019-12-27,-0.57,0.19,0.56,0.007,2019-12-30,0.28,-0.01,0.12,0.007,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,1786966.0,1.012,0.3623,0.4452,0.10820000000000002,-0.08728784635365011,0.01712,0.05138662082433701,0.49276,-0.49645003321975467,-0.0942,0.1705888731598854,-0.5698399999999999,0.593495880242586,0.29036000000000006,-0.2739733904755116,,,,,,,,,,,-0.0359012255293131,-0.4450634123954177,-0.32586116005986926,0.4901113629269599,
"Wedbush Maintains Neutral on Carnival, Raises Price Target to $50",2019-12-23,CCL,2019-12-23 13:10:00+00:00,CARNIVAL CORP,75154.0,14365830,0.02091215364634991,-0.04071171209216118,0.02703548222780228,0.003367022145539522,0.01006717048585415,0.009664744138717651,-0.0002991964283864945,-0.03291437774896622,0.005569316446781158,-0.002153836656361818,0.008017215877771378,2019-12-24,2019-12-26,2019-12-27,2019-12-30,2019-12-31,2020-01-02,2020-01-03,2020-01-06,2020-01-07,2020-01-08,0.1,0.19,-0.35,0.007,0.01,0.39,0.0,0.007,2019-12-24,0.48,-0.54,0.0,0.007,2019-12-26,-0.1,-0.53,-0.07,0.007,2019-12-27,-0.57,0.19,0.56,0.007,2019-12-30,0.28,-0.01,0.12,0.007,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,1786966.0,1.012,0.3623,0.4452,0.10820000000000002,-0.08728784635365011,0.01712,-0.057831712092161175,0.49276,-0.4657245177721977,-0.0942,0.09756702214553953,-0.5698399999999999,0.579907170485854,0.29036000000000006,-0.2806952558612824,,,,,,,,,,,-0.1451195584458113,-0.5235562298643589,-0.36815749562665817,0.3967789367701112,
"Carnival's Stock Is Still Cruising After Earnings Beat, Ship Collision",2019-12-20,CCL,2019-12-20 20:11:00+00:00,CARNIVAL CORP,75154.0,14365830,0.07631291449069977,0.07916311174631119,-0.03012831509113312,0.03997837752103806,-0.03558438643813133,-0.03985993936657906,-0.0314166247844696,-0.03967561572790146,-0.04071171209216118,0.02703548222780228,0.003367022145539522,2019-12-23,2019-12-24,2019-12-26,2019-12-27,2019-12-30,2019-12-31,2020-01-02,2020-01-03,2020-01-06,2020-01-07,0.48,-0.3,-0.3,0.007,0.1,0.19,-0.35,0.007,2019-12-23,0.01,0.39,0.0,0.007,2019-12-24,0.48,-0.54,0.0,0.007,2019-12-26,-0.1,-0.53,-0.07,0.007,2019-12-27,-0.57,0.19,0.56,0.007,2019-12-30,0.28,-0.01,0.12,0.007,2019-12-31,,,,,,,,,,,,,,,,,,,,,1779642.0,1.0311,0.364,0.44,0.5019279999999999,-0.42561508550930016,0.11011,-0.030946888253688812,0.017311,-0.047439315091133125,0.5019279999999999,-0.4619496224789619,-0.09610999999999999,0.060525613561868655,-0.5807269999999999,0.5408670606334208,0.295708,-0.32712462478446963,,,,,,,,,-0.45656197376298896,-0.07838620334482194,-0.509388937570095,0.1394430517163276,
"Royal Caribbean shares are trading higher in sympathy with Carnival, which reported strong Q4 results and issued upbeat Q1 EPS guidance.",2019-12-20,CCL,2019-12-20 15:35:00+00:00,CARNIVAL CORP,75154.0,14365830,0.07631291449069977,-0.006948111578822136,-0.004305700771510601,-0.01918916404247284,-0.02259574830532074,0.009867450222373009,0.01647124998271465,0.002197248861193657,0.05453542992472649,0.001819118857383728,0.01504544354975224,2019-12-23,2019-12-24,2019-12-26,2019-12-27,2019-12-30,2019-12-31,2020-01-02,2020-01-03,2020-01-06,2020-01-07,0.48,-0.3,-0.3,0.007,0.1,0.19,-0.35,0.007,2019-12-23,0.01,0.39,0.0,0.007,2019-12-24,0.48,-0.54,0.0,0.007,2019-12-26,-0.1,-0.53,-0.07,0.007,2019-12-27,-0.57,0.19,0.56,0.007,2019-12-30,0.28,-0.01,0.12,0.007,2019-12-31,,,,,,,,,,,,,,,,,,,,,1779642.0,1.0311,0.364,0.44,0.5019279999999999,-0.42561508550930016,0.11011,-0.11705811157882214,0.017311,-0.0216167007715106,0.5019279999999999,-0.5211171640424728,-0.09610999999999999,0.07351425169467925,-0.5807269999999999,0.5905944502223729,0.295708,-0.2792367500172854,,,,,,,,,-0.5426731970881223,-0.13867481235033274,-0.5427338648139833,0.14299153787457936,
"Carnival Corporation Sees Q1 Adj. EPS $0.47-$0.51 vs $0.40 Est., Sees FY20 Adj. EPS $4.30-$4.60 vs $4.39 Est.",2019-12-20,CCL,2019-12-20 14:17:00+00:00,CARNIVAL CORP,75154.0,14365830,0.07631291449069977,0.007499980740249157,0.0002481919655110687,0.01538077183067799,-0.01221597846597433,-0.0195399671792984,-0.02219982631504536,0.01160992775112391,-0.01530218031257391,-0.0165760014206171,0.02291279658675194,2019-12-23,2019-12-24,2019-12-26,2019-12-27,2019-12-30,2019-12-31,2020-01-02,2020-01-03,2020-01-06,2020-01-07,0.48,-0.3,-0.3,0.007,0.1,0.19,-0.35,0.007,2019-12-23,0.01,0.39,0.0,0.007,2019-12-24,0.48,-0.54,0.0,0.007,2019-12-26,-0.1,-0.53,-0.07,0.007,2019-12-27,-0.57,0.19,0.56,0.007,2019-12-30,0.28,-0.01,0.12,0.007,2019-12-31,,,,,,,,,,,,,,,,,,,,,1779642.0,1.0311,0.364,0.44,0.5019279999999999,-0.42561508550930016,0.11011,-0.10261001925975084,0.017311,-0.01706280803448893,0.5019279999999999,-0.48654722816932194,-0.09610999999999999,0.08389402153402566,-0.5807269999999999,0.5611870328207015,0.295708,-0.3179078263150454,,,,,,,,,-0.528225104769051,-0.11967282729423978,-0.5036100362038108,0.15853382618540518,
"Carnival Q4 EPS $0.62 Beats $0.51 Estimate, Sales $4.8B Beat $4.59B Estimate",2019-12-20,CCL,2019-12-20 14:16:00+00:00,CARNIVAL CORP,75154.0,14365830,0.07631291449069977,-0.04484299570322037,-0.0116135710850358,0.007499980740249157,0.0002481919655110687,0.01538077183067799,-0.01221597846597433,-0.0195399671792984,-0.02219982631504536,0.01160992775112391,-0.01530218031257391,2019-12-23,2019-12-24,2019-12-26,2019-12-27,2019-12-30,2019-12-31,2020-01-02,2020-01-03,2020-01-06,2020-01-07,0.48,-0.3,-0.3,0.007,0.1,0.19,-0.35,0.007,2019-12-23,0.01,0.39,0.0,0.007,2019-12-24,0.48,-0.54,0.0,0.007,2019-12-26,-0.1,-0.53,-0.07,0.007,2019-12-27,-0.57,0.19,0.56,0.007,2019-12-30,0.28,-0.01,0.12,0.007,2019-12-31,,,,,,,,,,,,,,,,,,,,,1779642.0,1.0311,0.364,0.44,0.5019279999999999,-0.42561508550930016,0.11011,-0.15495299570322035,0.017311,-0.0289245710850358,0.5019279999999999,-0.4944280192597508,-0.09610999999999999,0.09635819196551106,-0.5807269999999999,0.5961077718306779,0.295708,-0.30792397846597436,,,,,,,,,-0.5805680812125205,-0.18387756678825615,-0.5233525903447865,0.19803794453643814,
"Carnival Cruise Line Reports Delivery Of Ship 'Mardi Gras' Will Be Delayed, Says First Revenue Sailing Of Ship Expected To Be Nov. 14, 2020",2019-12-20,CCL,2019-12-20 13:02:00+00:00,CARNIVAL CORP,75154.0,14365830,0.07631291449069977,-0.05141326785087585,-0.0007705825846642256,-0.007198009639978409,-0.004142927471548319,-0.002080031670629978,0.003126600524410605,0.02649351768195629,0.006072820164263248,-0.003018081886693835,-0.001513561001047492,2019-12-23,2019-12-24,2019-12-26,2019-12-27,2019-12-30,2019-12-31,2020-01-02,2020-01-03,2020-01-06,2020-01-07,0.48,-0.3,-0.3,0.007,0.1,0.19,-0.35,0.007,2019-12-23,0.01,0.39,0.0,0.007,2019-12-24,0.48,-0.54,0.0,0.007,2019-12-26,-0.1,-0.53,-0.07,0.007,2019-12-27,-0.57,0.19,0.56,0.007,2019-12-30,0.28,-0.01,0.12,0.007,2019-12-31,,,,,,,,,,,,,,,,,,,,,1779642.0,1.0311,0.364,0.44,0.5019279999999999,-0.42561508550930016,0.11011,-0.16152326785087584,0.017311,-0.018081582584664226,0.5019279999999999,-0.5091260096399783,-0.09610999999999999,0.09196707252845167,-0.5807269999999999,0.5786469683293699,0.295708,-0.2925813994755894,,,,,,,,,-0.587138353360176,-0.17960485043554006,-0.5272075922246425,0.16148803121784322,
